Sample index,Multipacting max (uA),Pressure max (mBar),P transmise moy (W),NI9205_E4,NI9205_E7,NI9205_MP4l,NI9205_MP7l,NI9205_ERPA,NI9205_Power1,NI9205_Power2,NI9205_Arc1,NI9205_Penning1,NI9205_Penning2,NI9205_Penning,NI9205_MP8l,NI9205_dBm,NI9205_TTi,NI9205_Keithley,NI9205_Spellman,T1,T2,T3,T4,Folder :,250424-163033-MVE5-120M-50O-BDTcomp-ERPA1-Vgrille-0dBm
1,0,0.004761109559,1.470273249,3.328605716,3.377968276,15.43119977,13.39071054,0.007172611897,3.814019399,2.34374615,0.01899002649,0.004761109559,0.000000000100154004,0.00000000005666303847,13.44521759,-20,NaN,NaN,0,22.91,1413.1,18.88,22.93,E1 att:,-77.3
2,0,0.004761109559,1.140039725,3.329901462,3.377968276,15.8283962,14.08005973,0.00585956584,3.814019399,2.673979674,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005669363869,13.04802116,-20,NaN,NaN,0,22.91,1413.1,18.91,22.93,E1 a:,10.30171
3,0,0.004761109559,0.7464541731,3.329901462,3.380612037,14.6368069,14.08005973,0.01242479614,3.420433847,2.673979674,0.01702045738,0.004761109559,0.000000000100154004,0.00000000005660188756,13.44521759,-20,NaN,NaN,0,22.92,1413.1,18.92,22.94,E1 b:,-51.73648
4,0,0.004761109559,0.7464541731,3.331197712,3.380612037,14.6368069,13.39071054,0.01078348856,3.420433847,2.673979674,0.01669219586,0.004761109559,0.0000000001000999462,0.00000000005669363869,13.44521759,-20,NaN,NaN,0,22.92,1413.1,18.94,22.94,E2 att:,-74.4
5,0,0.004761109559,1.140039725,3.329901462,3.377968276,16.22559264,14.08005973,0.009798704016,3.814019399,2.673979674,0.01866176497,0.004761109559,0.000000000100154004,0.00000000005666303847,13.04802116,-20,NaN,NaN,0,22.9,1413.1,18.93,22.93,E2 a:,10.25929
6,0,0.004761109559,1.470273249,3.328605716,3.377968276,17.81437838,14.08005973,0.006516088868,3.814019399,2.34374615,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005663245476,13.44521759,-20,NaN,NaN,0,22.9,1413.1,18.98,22.91,E2 b:,-51.24233
7,0,0.004761109559,0.8068109891,3.328605716,3.379289898,15.8283962,14.76940891,0.009142180986,3.814019399,3.00720841,0.01833350345,0.004761109559,0.000000000100154004,0.00000000005666303847,13.04802116,-20,NaN,NaN,0,22.88,1413.1,18.99,22.91,E3 att:,-73.9
8,0,0.004761109559,0.7464541731,3.329901462,3.377968276,16.62278907,15.4587581,0.009798704016,3.420433847,2.673979674,0.01800524193,0.004761109559,0.0000000001000999462,0.00000000005672425544,13.44521759,-20,NaN,NaN,0,22.91,1413.1,18.99,22.92,E3 a:,10.32683
9,0,0.004761109559,0.7464541731,3.329901462,3.379289898,14.6368069,13.39071054,0.01144001159,3.420433847,2.673979674,0.01702045738,0.004761109559,0.000000000100154004,0.00000000005672425544,13.44521759,-20,NaN,NaN,0,22.88,1413.1,19.03,22.92,E3 b:,-51.58608
10,0,0.004761109559,1.076687697,3.328605716,3.377968276,15.43119977,14.76940891,0.00585956584,3.420433847,2.34374615,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005672425544,13.44521759,-20,NaN,NaN,0,22.88,1413.1,19.02,22.89,E4 att:,-74.6
11,0,0.004761109559,1.140039725,3.328605716,3.379289898,16.62278907,14.42473432,0.01472262676,3.814019399,2.673979674,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005660188756,13.44521759,-20,NaN,NaN,0,22.86,1413.1,19.04,22.9,E4 a:,10.29834
12,0,0.004761109559,1.140039725,3.329901462,3.379289898,16.62278907,14.76940891,0.01537914979,3.814019399,2.673979674,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005663245476,13.04802116,-20,NaN,NaN,0,22.87,1413.1,19.06,22.89,E4 b:,-51.48216
13,0,0.004761109559,0.8068109891,3.329901462,3.377968276,17.01998551,14.42473432,0.007829134926,3.814019399,3.00720841,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005666303847,13.04802116,-20,NaN,NaN,0,22.88,1413.1,19.07,22.88,E5 att:,-75.5
14,0,0.004761109559,1.076687697,3.328605716,3.377968276,17.41718194,13.73538513,0.008813919471,3.420433847,2.34374615,0.01931828801,0.004761109559,0.000000000100154004,0.00000000005666303847,13.44521759,-20,NaN,NaN,0,22.87,1413.1,19.08,22.89,E5 a:,10.28806
15,0,0.004761109559,1.140039725,3.328605716,3.380612037,15.8283962,14.76940891,0.008485657956,3.814019399,2.673979674,0.01800524193,0.004761109559,0.0000000001000999462,0.00000000005663245476,13.04802116,-20,NaN,NaN,0,22.87,1413.1,19.1,22.9,E5 b:,-51.33708
16,0,0.004761109559,1.140039725,3.328605716,185.6855085,523.0483672,537.2962456,0.5035041671,3.814019399,2.673979674,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005666303847,13.44521759,-20,NaN,NaN,0,22.87,1413.1,19.12,22.88,E6 att:,-75.1
17,0,0.004761109559,137.8599213,3.329901462,183.0889583,385.2211443,411.834626,0.4824954174,139.8767882,2.0168669,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005669363869,13.44521759,-20,NaN,NaN,0,22.86,1413.1,19.09,22.89,E6 a:,10.32523
18,0,0.004761109559,137.8599213,3.331197712,182.3741599,393.5622724,422.1748686,0.4857780345,139.8767882,2.0168669,0.01603567283,0.004761109559,0.000000000100154004,0.00000000005669363869,13.44521759,-20,NaN,NaN,0,22.83,1413.1,19.09,22.87,E6 b:,-51.47335
19,0,0.004761109559,138.3202132,3.328605716,182.445514,401.9034007,426.6556404,0.4864345579,140.6639594,2.34374615,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005669363869,13.44521759,-20,NaN,NaN,0,22.85,1413.1,19.1,22.85,E7 att:,-74.9
