Sample index,Multipacting max (uA),Pressure max (mBar),P transmise moy (W),NI9205_E4,NI9205_E7,NI9205_MP4l,NI9205_MP7l,NI9205_ERPA,NI9205_Power1,NI9205_Power2,NI9205_Arc1,NI9205_Penning1,NI9205_Penning2,NI9205_Penning,NI9205_MP8l,NI9205_dBm,NI9205_TTi,NI9205_Keithley,NI9205_Spellman,T1,T2,T3,T4,Folder :,250424-161215-MVE5-120M-50O-BDTcomp-ERPA1-Vgrille-1dBm
28,0,0.004761109559,1.470273249,3.329901462,3.379289898,17.81437838,14.76940891,0.004874781298,3.814019399,2.34374615,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005644929887,13.44521759,-20,NaN,NaN,0,22.34,1413.1,19.93,22.44,NI9205_MP1l a:,1210
29,0,0.004761109559,1.403566947,3.328605716,3.379289898,14.6368069,13.39071054,0.006516088868,3.420433847,2.0168669,0.01899002649,0.004761109559,0.0000000001000999462,0.00000000005651028492,13.44521759,-20,NaN,NaN,0,22.36,1413.1,19.93,22.42,NI9205_MP2l a:,1210
30,0,0.004761109559,1.140039725,3.329901462,3.379289898,15.03400333,13.73538513,0.01340958069,3.814019399,2.673979674,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005647978367,13.44521759,-20,NaN,NaN,0,22.34,1413.1,19.94,22.43,NI9205_MP3l a:,1210
31,0,0.004761109559,1.470273249,3.329901462,3.380612037,14.6368069,14.08005973,0.01275305766,3.814019399,2.34374615,0.01702045738,0.004761109559,0.0000000001000999462,0.00000000005641883053,13.44521759,-20,NaN,NaN,0,22.33,1413.1,19.93,22.42,NI9205_MP4l a:,1210
32,0,0.004761109559,1.076687697,3.329901462,203.0073599,785.1981908,709.9783468,0.7053851556,3.420433847,2.34374615,0.01964654953,0.004761109559,0.000000000100154004,0.00000000005644929887,13.44521759,-20,NaN,NaN,0,22.34,1413.1,19.93,22.42,NI9205_MP5l a:,1210
33,0,0.004761109559,173.5118866,3.329901462,200.8745369,617.5811725,507.3095379,0.6338240824,176.0866642,2.57477762,0.01833350345,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0,22.34,1413.1,19.93,22.41,NI9205_MP6l a:,1220
34,0,0.004761109559,173.1795217,3.329901462,200.4036276,632.6746467,521.4412046,0.6384197474,176.0866642,2.907142499,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005644929887,13.44521759,-20,NaN,NaN,0,22.34,1413.1,19.92,22.43,NI9205_MP7l a:,1050
35,0,0.004761109559,172.7859361,3.329901462,200.1685871,643.3989574,530.0580747,0.6410458417,175.6930786,2.907142499,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005647978367,13.44521759,-20,NaN,NaN,0,22.33,1413.1,19.89,22.42,NI9205_MP8l a:,1210
36,0,0.004761109559,173.1795217,3.329901462,200.3252501,656.5064485,540.0536441,0.6446567214,176.0866642,2.907142499,0.01997481105,0.004761109559,0.0000000001000999462,0.00000000005644929887,13.04802116,-20,NaN,NaN,0,22.34,1413.1,19.88,22.42,NI9205_MP9l a:,500
37,0,0.004761109559,172.7247153,3.329901462,199.8556285,662.8615958,545.9131159,0.6380914856,175.2994929,2.57477762,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0,22.34,1413.1,19.86,22.41,NI9201_MP1m a:,1
38,0,0.004761109559,172.7859361,3.329901462,199.6212307,662.4643991,542.8110426,0.64990891,175.6930786,2.907142499,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005638837863,13.84241403,-20,NaN,NaN,0,22.32,1413.1,19.85,22.41,NI9201_MP2m a:,1
39,0,0.004761109559,173.0539862,3.329901462,199.7774653,663.6559892,542.121693,0.6495806483,175.2994929,2.245506766,0.01866176497,0.004761109559,0.000000000100154004,0.00000000005647978367,13.44521759,-20,NaN,NaN,0,22.33,1413.1,19.82,22.41,NI9201_MP3m a:,1
40,0,0.004761109559,172.3923505,3.329901462,200.0903015,668.4223497,544.1897419,0.6522067426,175.2994929,2.907142499,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005644929887,13.84241403,-20,NaN,NaN,0,22.32,1413.1,19.82,22.41,NI9201_MP4m a:,1
41,0,0.004761109559,171.9987648,3.329901462,199.7774653,669.2167431,544.8790915,0.6489241247,174.9059073,2.907142499,0.01931828801,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0.005,22.32,1413.1,19.81,22.41,NI9201_MP5m a:,1
42,0,0.004761109559,172.1130918,3.331197712,199.4651183,675.1746937,552.1172626,0.654832837,175.6930786,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005641883053,13.84241403,-20,NaN,NaN,0.005,22.33,1413.1,19.79,22.41,NI9201_MP6m a:,1
43,0,0.004761109559,171.6636121,3.329901462,199.3871078,681.9270379,555.5640108,0.651550219,174.9059073,3.24229523,0.01997481105,0.004761109559,0.0000000001000999462,0.00000000005644929887,13.44521759,-20,NaN,NaN,0.01,22.33,1413.1,19.77,22.4,NI9775_MP1r a:,1
44,0,0.004761109559,171.9987648,3.329901462,199.3871078,675.1746937,549.7045389,0.6485958629,174.9059073,2.907142499,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0.01,22.33,1413.1,19.76,22.41,NI9775_MP2r a:,1
45,0,0.004761109559,171.3259206,3.329901462,199.8556285,677.9550707,551.7725878,0.6564741459,174.9059073,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005644929887,13.44521759,-20,NaN,NaN,0.015,22.31,1413.1,19.75,22.39,,
46,0,0.004761109559,171.9987648,3.329901462,199.3871078,678.3522675,552.1172626,0.6462980303,174.9059073,2.907142499,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005644929887,13.44521759,-20,NaN,NaN,0.015,22.32,1413.1,19.74,22.4,,
47,0,0.004761109559,171.9987648,3.329901462,199.5431592,680.7354477,552.8066122,0.6282436321,174.9059073,2.907142499,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005641883053,13.44521759,-20,NaN,NaN,0.02,22.31,1413.1,19.74,22.39,,
48,0,0.004761109559,171.6636121,3.329901462,199.0753711,682.3242346,556.2533604,0.6311979881,174.9059073,3.24229523,0.01899002649,0.004761109559,0.0000000001000999462,0.00000000005635794317,13.04802116,-20,NaN,NaN,0.02,22.3,1413.1,19.7,22.39,,
49,0,0.004761109559,171.9375441,3.331197712,198.9975131,679.1466609,552.4619374,0.6111740197,174.5123217,2.57477762,0.01702045738,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0.025,22.31,1413.1,19.7,22.39,,
50,0,0.004761109559,171.6636121,3.331197712,199.5431592,681.1326445,554.8746611,0.6197088258,174.9059073,3.24229523,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005644929887,13.84241403,-20,NaN,NaN,0.025,22.32,1413.1,19.69,22.38,,
51,0,0.004761109559,171.6051792,3.328605716,199.3091279,680.7354477,554.8746611,0.5914783136,174.5123217,2.907142499,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005635794317,13.84241403,-20,NaN,NaN,0.03,22.3,1413.1,19.69,22.37,,
52,0,0.004761109559,171.6051792,3.329901462,198.9975131,681.5298412,554.5299863,0.5987000724,174.5123217,2.907142499,0.01669219586,0.004761109559,0.0000000001000999462,0.00000000005638837863,13.44521759,-20,NaN,NaN,0.03,22.31,1413.1,19.67,22.36,,
53,0,0.004761109559,171.3259206,3.329901462,199.0753711,681.5298412,555.9086856,0.5468347154,174.9059073,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005638837863,13.84241403,-20,NaN,NaN,0.035,22.31,1413.1,19.67,22.36,,
54,0,0.004761109559,171.9987648,3.329901462,199.3871078,684.3102182,557.2873848,0.3403581119,174.9059073,2.907142499,0.01702045738,0.004761109559,0.000000000100154004,0.00000000005635794317,13.84241403,-20,NaN,NaN,0.035,22.31,1413.1,19.65,22.35,,
55,0,0.004761109559,171.2700265,3.329901462,199.5431592,685.8990051,559.3554338,0.3334646174,174.5123217,3.24229523,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.04,22.3,1413.1,19.63,22.36,,
56,0,0.004761109559,171.9375441,3.328605716,199.3871078,684.7074149,557.6320597,0.333792879,174.5123217,2.57477762,0.01866176497,0.004761109559,0.000000000100154004,0.00000000005638837863,13.44521759,-20,NaN,NaN,0.04,22.3,1413.1,19.62,22.36,,
57,0,0.004761109559,171.5439585,3.329901462,199.3091279,683.118628,558.6660841,0.3354341872,174.1187361,2.57477762,0.01669219586,0.004761109559,0.000000000100154004,0.00000000005635794317,13.84241403,-20,NaN,NaN,0.045,22.29,1413.1,19.62,22.35,,
58,0,0.004761109559,171.6636121,3.328605716,198.9975131,685.5018083,559.3554338,0.3324798324,174.9059073,3.24229523,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005632752414,13.04802116,-20,NaN,NaN,0.045,22.3,1413.1,19.6,22.36,,
59,0,0.004761109559,171.3259206,3.329901462,199.4651183,685.1046116,559.3554338,0.3423276817,174.9059073,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.05,22.28,1413.1,19.61,22.33,,
60,0,0.004761109559,171.9987648,3.328605716,199.0753711,693.048546,565.5595805,0.333792879,174.9059073,2.907142499,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005635794317,13.44521759,-20,NaN,NaN,0.05,22.29,1413.1,19.58,22.37,,
61,0,0.004761109559,172.0571977,3.329901462,199.3871078,689.0765788,562.802182,0.3347776639,175.2994929,3.24229523,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005632752414,13.04802116,-20,NaN,NaN,0.055,22.3,1413.1,19.59,22.36,,
62,0,0.004761109559,171.7195062,3.329901462,199.3871078,686.6933985,560.3894582,0.342984205,175.2994929,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.055,22.31,1413.1,19.57,22.36,,
63,0,0.004761109559,171.3259206,3.329901462,198.8418884,688.6793821,566.2489302,0.3354341872,174.9059073,3.579986776,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.06,22.29,1413.1,19.57,22.35,,
64,0,0.004761109559,171.5439585,3.329901462,199.1532595,683.5158247,561.0788079,0.3354341872,174.1187361,2.57477762,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005635794317,13.84241403,-20,NaN,NaN,0.06,22.29,1413.1,19.56,22.36,,
65,0,0.004761109559,171.9375441,3.329901462,199.6993327,683.9130215,561.0788079,0.3351059256,174.5123217,2.57477762,0.01636393435,0.004761109559,0.000000000100154004,0.00000000005632752414,13.84241403,-20,NaN,NaN,0.065,22.28,1413.1,19.56,22.36,,
66,0,0.004761109559,171.2115936,3.329901462,199.0753711,684.3102182,560.734133,0.3357624489,174.1187361,2.907142499,0.01603567283,0.004761109559,0.000000000100154004,0.00000000005635794317,13.44521759,-20,NaN,NaN,0.065,22.3,1413.1,19.55,22.37,,
67,0,0.004761109559,171.2700265,3.329901462,199.1532595,683.9130215,561.4234827,0.3442972516,174.5123217,3.24229523,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.07,22.29,1413.1,19.55,22.34,,
68,0,0.004761109559,171.2115936,3.329901462,199.2311785,684.7074149,562.4575072,0.3357624489,174.1187361,2.907142499,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005635794317,13.84241403,-20,NaN,NaN,0.07,22.28,1413.1,19.54,22.36,,
69,0,0.004761109559,171.2700265,3.329901462,198.9196855,689.8709722,567.6276295,0.3351059256,174.5123217,3.24229523,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.075,22.27,1413.1,19.52,22.36,,
70,0,0.004761109559,171.6051792,3.328605716,198.9975131,683.5158247,562.4575072,0.2937449599,174.5123217,2.907142499,0.01899002649,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.075,22.29,1413.1,19.53,22.34,,
71,0,0.004761109559,171.6051792,3.329901462,199.0753711,688.2821854,571.7637274,0.2156186973,174.5123217,2.907142499,0.01931828801,0.004761109559,0.000000000100154004,0.00000000005632752414,13.04802116,-20,NaN,NaN,0.08,22.27,1413.1,19.51,22.35,,
72,0,0.004761109559,171.6051792,3.328605716,199.1532595,683.9130215,562.802182,0.2192295748,174.5123217,2.907142499,0.01964654953,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.08,22.27,1413.1,19.5,22.35,,
73,0,0.004761109559,171.2700265,3.328605716,199.3871078,685.5018083,566.2489302,0.1335533035,174.5123217,3.24229523,0.01866176497,0.004761109559,0.000000000100154004,0.00000000005629712153,13.04802116,-20,NaN,NaN,0.085,22.27,1413.1,19.5,22.33,,
74,0,0.004761109559,172.0571977,3.329901462,199.2311785,687.8849886,569.6956784,0.1325685188,175.2994929,3.24229523,0.01931828801,0.004761109559,0.000000000100154004,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.085,22.26,1413.1,19.48,22.32,,
75,0,0.004761109559,171.6051792,3.331197712,198.8418884,683.5158247,564.5255561,0.08201624014,174.5123217,2.907142499,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005626673532,13.84241403,-20,NaN,NaN,0.09,22.26,1413.1,19.49,22.33,,
76,0,0.004761109559,170.8764409,3.329901462,198.9196855,681.9270379,564.1808813,0.08365754785,174.1187361,3.24229523,0.01702045738,0.004761109559,0.000000000100154004,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.09,22.26,1413.1,19.48,22.35,,
77,0,0.004761109559,171.6051792,3.328605716,199.1532595,681.5298412,565.2149057,0.05345748655,174.5123217,2.907142499,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.095,22.27,1413.1,19.48,22.32,,
78,0,0.004761109559,171.6636121,3.329901462,199.2311785,685.8990051,571.0743777,0.05772488646,174.9059073,3.24229523,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005629712153,13.04802116,-20,NaN,NaN,0.095,22.25,1413.1,19.48,22.33,,
79,0,0.004761109559,170.9323349,3.328605716,199.1532595,686.2962018,572.1084022,0.0399987639,174.5123217,3.579986776,0.01899002649,0.004761109559,0.0000000001000999462,0.00000000005623636552,13.44521759,-20,NaN,NaN,0.1,22.24,1413.1,19.43,22.33,,
80,0,0.004761109559,171.5439585,3.329901462,199.4651183,680.7354477,565.9042554,0.03901397933,174.1187361,2.57477762,0.01669219586,0.004761109559,0.000000000100154004,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.1,22.27,1413.1,19.46,22.31,,
81,0,0.004761109559,171.6636121,3.329901462,199.3871078,686.2962018,571.0743777,0.03212048732,174.9059073,3.24229523,0.01833350345,0.004761109559,0.000000000100154004,0.00000000005629712153,13.04802116,-20,NaN,NaN,0.105,22.26,1413.1,19.45,22.33,,
82,0,0.004761109559,171.6051792,3.329901462,199.6212307,680.7354477,569.0063288,0.02916613362,174.5123217,2.907142499,0.01997481105,0.004761109559,0.0000000001000999462,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.105,22.25,1413.1,19.44,22.33,,
83,0,0.004761109559,171.6051792,3.329901462,199.7774653,682.3242346,570.0403533,0.02654004144,174.5123217,2.907142499,0.0173487189,0.004761109559,0.0000000001000999462,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.11,22.26,1413.1,19.44,22.31,,
84,0,0.004761109559,171.2700265,3.329901462,199.5431592,682.3242346,569.3510036,0.03015091818,174.5123217,3.24229523,0.0173487189,0.004761109559,0.0000000001000999462,0.00000000005623636552,13.44521759,-20,NaN,NaN,0.11,22.24,1413.1,19.43,22.31,,
85,0,0.004761109559,172.0571977,3.329901462,199.5431592,681.5298412,569.6956784,0.02489873384,175.2994929,3.24229523,0.0173487189,0.004761109559,0.0000000001000999462,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.115,22.26,1413.1,19.43,22.32,,
86,0,0.004761109559,170.8764409,3.329901462,198.9975131,682.7214313,570.3850281,0.02030307256,174.1187361,3.24229523,0.01636393435,0.004761109559,0.0000000001000999462,0.00000000005632752414,13.44521759,-20,NaN,NaN,0.115,22.24,1413.1,19.42,22.3,,
87,0,0.004761109559,170.9323349,3.329901462,198.8418884,684.7074149,574.8658008,0.0209595956,174.5123217,3.579986776,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005629712153,13.44521759,-20,NaN,NaN,0.12,22.25,1413.1,19.41,22.32,,
88,0,0.004761109559,171.3259206,3.329901462,199.2311785,680.338251,570.0403533,0.01439436524,174.9059073,3.579986776,0.01767698042,0.004761109559,0.0000000001000999462,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.12,22.26,1413.1,19.41,22.29,,
89,0,0.004761109559,171.6636121,3.328605716,199.0753711,687.8849886,575.8998253,0.009798704016,174.9059073,3.24229523,0.01964654953,0.004761109559,0.000000000100154004,0.00000000005623636552,13.44521759,-20,NaN,NaN,0.125,22.25,1413.1,19.42,22.31,,
90,0,0.004761109559,172.0571977,3.328605716,199.0753711,687.4877919,578.3125491,0.01078348856,175.2994929,3.24229523,0.02030307256,0.004761109559,0.000000000100154004,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.125,22.24,1413.1,19.4,22.3,,
91,0,0.004761109559,171.6051792,3.329901462,199.3091279,678.7494642,573.1424267,0.01537914979,174.5123217,2.907142499,0.01800524193,0.004761109559,0.000000000100154004,0.00000000005620601211,13.44521759,-20,NaN,NaN,0.13,22.25,1413.1,19.39,22.32,,
92,0,0.004761109559,171.6051792,3.329901462,198.8418884,678.3522675,572.7977519,0.01472262676,174.5123217,2.907142499,0.01767698042,0.004761109559,0.000000000100154004,0.00000000005620601211,13.44521759,-20,NaN,NaN,0.13,22.24,1413.1,19.39,22.3,,
93,0,0.004761109559,171.2115936,3.329901462,199.3871078,677.9550707,572.7977519,0.01275305766,174.1187361,2.907142499,0.01702045738,0.004761109559,0.0000000001000999462,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.135,22.27,1413.1,19.4,22.32,,
94,0,0.004761109559,171.2115936,3.328605716,199.3871078,689.4737755,581.7592974,0.007500873411,174.1187361,2.907142499,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005617567508,13.04802116,-20,NaN,NaN,0.135,22.25,1413.1,19.4,22.31,,
95,0,0.004761109559,171.2700265,3.329901462,199.6993327,679.1466609,574.8658008,0.01702045738,174.5123217,3.24229523,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005623636552,13.44521759,-20,NaN,NaN,0.14,22.24,1413.1,19.39,22.3,,
96,0,0.004761109559,171.6051792,3.329901462,199.2311785,677.1606773,575.2104757,0.01373784221,174.5123217,2.907142499,0.0173487189,0.004761109559,0.000000000100154004,0.00000000005623636552,13.04802116,-20,NaN,NaN,0.14,22.26,1413.1,19.4,22.31,,
97,0,0.004761109559,171.2700265,3.329901462,198.9975131,678.3522675,574.521126,0.008485657956,174.5123217,3.24229523,0.0173487189,0.004761109559,0.0000000001000999462,0.00000000005629712153,13.04802116,-20,NaN,NaN,0.145,22.25,1413.1,19.37,22.32,,
98,0,0.004761109559,170.818008,3.328605716,198.9196855,676.7634806,574.8658008,0.007500873411,173.7251505,2.907142499,0.01997481105,0.004761109559,0.000000000100154004,0.00000000005626673532,13.44521759,-20,NaN,NaN,0.145,22.26,1413.1,19.36,22.31,,
