土,ド・ト・つち,soil; earth; ground; Turkey,FALSE,,
山,サン・セン・やま,mountain,FALSE,,
先,セン・さき・ま.ず,before; ahead; previous; future; precedence,FALSE,,
三,サン・ゾウ・み・み.つ・みっ.つ,three,FALSE,,
四,シ・よ・よ.つ・よっ.つ・よん,four,FALSE,,
来,ライ・タイ・く.る・きた.る・きた.す・き.たす・き.たる・き・こ,come; due; next; cause; become,FALSE,,
語,ゴ・かた.る・かた.らう,word; speech; language,FALSE,,
七,シチ・なな・なな.つ・なの,seven,FALSE,,
日,ニチ・ジツ・ひ・~び・~か,day; sun; Japan; counter for days,FALSE,,
火,カ・ひ・~び・ほ~,fire,FALSE,,
下,カ・ゲ・した・しも・もと・さ.げる・さ.がる・くだ.る・くだ.り・くだ.す・~くだ.す・くだ.さる・お.ろす・お.りる,below; down; descend; give; low; inferior,FALSE,,
話,ワ・はな.す・はなし,tale; talk,FALSE,,
学,ガク・まな.ぶ,study; learning; science,FALSE,,
八,ハチ・や・や.つ・やっ.つ・よう,eight; eight radical (no. 12),FALSE,,
長,チョウ・なが.い・おさ,long; leader; superior; senior,FALSE,,
半,ハン・なか.ば,half; middle; odd number; semi-; part-,FALSE,,
気,キ・ケ・いき,spirit; mind; air; atmosphere; mood,FALSE,,
時,ジ・とき・~どき,time; hour,FALSE,,
今,コン・キン・いま,now,FALSE,,
後,ゴ・コウ・のち・うし.ろ・うしろ・あと・おく.れる,behind; back; later,FALSE,,
天,テン・あまつ・あめ・あま~,heavens; sky; imperial,FALSE,,
名,メイ・ミョウ・な・~な,name; noted; distinguished; reputation,FALSE,,
校,コウ・キョウ,exam; school; printing; proof; correction,FALSE,,
上,ジョウ・ショウ・シャン・うえ・~うえ・うわ~・かみ・あ.げる・~あ.げる・あ.がる・~あ.がる・あ.がり・~あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,above; up,FALSE,,
前,ゼン・まえ・~まえ,in front; before,FALSE,,
小,ショウ・ちい.さい・こ~・お~・さ~,little; small,FALSE,,
読,ドク・トク・トウ・よ.む・~よ.み,read,FALSE,,
五,ゴ・いつ・いつ.つ,five,FALSE,,
川,セン・かわ,stream; river; river or three-stroke river radical (no. 47),FALSE,,
母,ボ・はは・も,mother,FALSE,,
水,スイ・みず・みず~,water,FALSE,,
金,キン・コン・ゴン・かね・かな~・~がね,gold,FALSE,,
休,キュウ・やす.む・やす.まる・やす.める,rest; day off; retire; sleep,FALSE,,
年,ネン・とし,year; counter for years,FALSE,,
外,ガイ・ゲ・そと・ほか・はず.す・はず.れる・と~,outside,FALSE,,
国,コク・くに,country,FALSE,,
友,ユウ・とも,friend,FALSE,,
出,シュツ・スイ・で.る・~で・だ.す・~だ.す・い.でる・い.だす,exit; leave; go out; come out; put out; protrude,FALSE,,
毎,マイ・ごと・~ごと.に,every,FALSE,,
車,シャ・くるま,car,FALSE,,
午,ゴ・うま,noon; sign of the horse; 11AM-1PM; seventh sign of Chinese zodiac,FALSE,,
聞,ブン・モン・き.く・き.こえる,hear; ask; listen,FALSE,,
