Real;Predicted;Time (us)
0.45945945;0.37816814;7.00
0.10810811;0.10730972;6.00
0.05405405;0.07499514;7.00
0.56756759;0.39318264;6.00
0.45945945;0.47345889;6.00
0.08108108;0.07013217;6.00
0.08108108;0.07406276;7.00
0.67567569;0.51500523;7.00
0.05405405;0.05695669;6.00
0.05405405;0.07133359;7.00
0.05405405;0.06056302;7.00
0.10810811;0.07416800;7.00
0.32432431;0.31005925;7.00
0.08108108;0.08351279;6.00
0.21621622;0.36498103;6.00
0.08108108;0.06421055;7.00
0.05405405;0.10469422;6.00
0.05405405;0.06792240;6.00
0.08108108;0.08573779;7.00
0.08108108;0.09523437;7.00
0.05405405;0.06764691;7.00
0.08108108;0.07904240;6.00
0.24324325;0.19688924;6.00
0.24324325;0.28256714;7.00
0.05405405;0.05936032;7.00
0.08108108;0.06732304;6.00
0.18918920;0.11138095;7.00
0.08108108;0.07415492;6.00
0.13513514;0.12680940;10.00
0.35135135;0.36771128;7.00
0.08108108;0.06114613;6.00
0.13513514;0.05599514;6.00
0.10810811;0.09367864;7.00
0.72972971;0.40002829;7.00
0.05405405;0.06663331;7.00
0.10810811;0.07219587;7.00
0.40540540;0.45756698;6.00
0.08108108;0.09376492;7.00
0.02702703;0.06947190;6.00
0.35135135;0.33022192;7.00
0.10810811;0.12941886;6.00
0.08108108;0.07620387;7.00
0.02702703;0.05413439;7.00
0.08108108;0.05723369;7.00
0.05405405;0.06669575;6.00
0.05405405;0.05845324;7.00
0.05405405;0.06954927;6.00
0.02702703;0.04413215;7.00
0.56756759;0.51909459;10.00
0.48648649;0.41020098;6.00
0.51351351;0.49719149;7.00
0.02702703;0.05774089;6.00
0.05405405;0.06501167;6.00
0.05405405;0.04442614;6.00
0.05405405;0.06973603;7.00
0.05405405;0.09834304;6.00
0.05405405;0.06362791;6.00
0.05405405;0.06389868;6.00
0.02702703;0.04464642;6.00
0.54054052;0.52150637;6.00
0.21621622;0.25154784;7.00
0.45945945;0.45484981;6.00
0.35135135;0.34716919;7.00
0.10810811;0.07984076;6.00
0.05405405;0.03857277;7.00
0.05405405;0.05312220;7.00
0.08108108;0.07914915;6.00
0.02702703;0.06633387;6.00
0.05405405;0.05862170;6.00
0.72972971;0.46472067;6.00
0.05405405;0.06421055;7.00
0.10810811;0.06761229;7.00
0.08108108;0.07336061;7.00
0.05405405;0.07307496;6.00
0.10810811;0.10517259;6.00
0.05405405;0.06789654;7.00
0.05405405;0.08268495;6.00
0.54054052;0.51959425;7.00
0.05405405;0.07165408;7.00
0.10810811;0.07812466;7.00
0.16216215;0.15343012;7.00
0.05405405;0.06706405;6.00
0.18918920;0.13951871;6.00
0.40540540;0.35948554;10.00
0.05405405;0.09793994;6.00
0.02702703;0.07052671;7.00
0.05405405;0.07017893;6.00
0.13513514;0.15278389;6.00
0.05405405;0.06764691;6.00
0.48648649;0.31626141;6.00
0.40540540;0.34523809;7.00
0.08108108;0.05500393;7.00
0.40540540;0.47916886;6.00
0.24324325;0.22304223;7.00
0.05405405;0.06267648;7.00
0.08108108;0.07954235;6.00
0.24324325;0.23247440;6.00
0.37837839;0.42595798;6.00
0.05405405;0.06965667;7.00
0.05405405;0.06114248;6.00
0.05405405;0.06771262;6.00
0.05405405;0.05689719;7.00
0.05405405;0.07820548;6.00
0.02702703;0.06454740;6.00
0.05405405;0.07081736;6.00
0.32432431;0.42263368;6.00
0.05405405;0.05703656;7.00
0.08108108;0.06996027;7.00
0.05405405;0.03981856;6.00
0.05405405;0.06528838;6.00
0.05405405;0.10005124;7.00
0.27027026;0.35741618;6.00
0.05405405;0.06353137;6.00
0.18918920;0.15116392;6.00
0.02702703;0.05560545;7.00
0.37837839;0.44829366;6.00
0.05405405;0.05695669;7.00
0.02702703;0.04361523;6.00
0.02702703;0.07218121;10.00
0.51351351;0.51438540;6.00
0.10810811;0.08176735;6.00
0.05405405;0.06761860;6.00
0.05405405;0.06472555;6.00
0.54054052;0.52150184;7.00
0.29729730;0.26124990;7.00
0.27027026;0.31784675;7.00
0.24324325;0.28298557;7.00
0.24324325;0.33835220;6.00
0.32432431;0.39875326;6.00
0.05405405;0.06476752;7.00
0.29729730;0.33785549;7.00
0.18918920;0.05892590;6.00
0.05405405;0.05768696;7.00
0.32432431;0.33859831;7.00
0.13513514;0.13026281;7.00
0.05405405;0.05004119;7.00
0.08108108;0.07014339;7.00
0.05405405;0.06304481;6.00
0.05405405;0.07123534;10.00
0.08108108;0.06985613;6.00
0.29729730;0.33678535;6.00
0.27027026;0.20396885;7.00
0.29729730;0.38081071;6.00
0.32432431;0.37539577;7.00
0.05405405;0.07151809;6.00
0.10810811;0.09559441;6.00
0.08108108;0.12647900;7.00
0.51351351;0.51079416;7.00
0.05405405;0.06208680;7.00
0.45945945;0.48292607;7.00
0.05405405;0.07716959;6.00
0.37837839;0.40094715;6.00
0.08108108;0.07382654;7.00
0.37837839;0.31488812;6.00
0.16216215;0.17535277;6.00
0.05405405;0.04988205;7.00
0.05405405;0.04850570;7.00
0.24324325;0.17251331;7.00
0.35135135;0.31721118;6.00
0.37837839;0.29386821;7.00
0.05405405;0.07245944;6.00
0.27027026;0.22932975;6.00
0.05405405;0.05895399;7.00
0.05405405;0.06008382;7.00
0.08108108;0.07557195;7.00
0.21621622;0.34677076;7.00
0.05405405;0.07281601;6.00
0.08108108;0.06611294;7.00
0.45945945;0.45943150;7.00
0.40540540;0.46973196;7.00
0.10810811;0.11352266;6.00
0.05405405;0.07353705;7.00
0.05405405;0.07439188;7.00
0.13513514;0.05080134;7.00
0.32432431;0.39148873;6.00
0.18918920;0.20308597;7.00
0.05405405;0.04748892;6.00
0.10810811;0.12761839;6.00
0.24324325;0.16005304;6.00
0.64864868;0.47471941;7.00
0.08108108;0.06457888;6.00
0.24324325;0.22093454;6.00
0.67567569;0.50887108;6.00
0.05405405;0.07132230;6.00
0.24324325;0.22476421;6.00
0.05405405;0.07065387;6.00
0.10810811;0.08486503;6.00
0.05405405;0.07217175;7.00
0.40540540;0.43680671;7.00
0.18918920;0.18149032;7.00
0.10810811;0.08486503;7.00
0.51351351;0.45729467;6.00
0.05405405;0.05087522;6.00
0.08108108;0.07545752;10.00
0.51351351;0.41329300;6.00
0.08108108;0.08176735;6.00
0.05405405;0.06690282;6.00
0.35135135;0.39837942;6.00
0.05405405;0.09995459;6.00
0.05405405;0.06304481;6.00
0.18918920;0.18930003;6.00
0.05405405;0.06075365;6.00
0.32432431;0.30649737;6.00
0.05405405;0.05689719;6.00
0.02702703;0.05406481;6.00
0.18918920;0.18447232;6.00
0.02702703;0.05712288;7.00
0.08108108;0.08471777;6.00
0.02702703;0.05349475;6.00
0.16216215;0.17558299;7.00
0.10810811;0.06754901;6.00
0.05405405;0.06898338;6.00
0.27027026;0.35966372;6.00
0.10810811;0.11870617;10.00
0.43243244;0.47195303;6.00
0.40540540;0.40157041;6.00
0.08108108;0.09773529;7.00
0.08108108;0.08396737;6.00
0.27027026;0.27756900;6.00
0.16216215;0.17861736;7.00
0.05405405;0.05337131;6.00
0.05405405;0.07851917;6.00
0.02702703;0.06498346;6.00
0.64864868;0.50533575;6.00
0.32432431;0.46039119;6.00
0.05405405;0.06267648;6.00
0.02702703;0.07315623;7.00
0.02702703;0.05320450;6.00
0.13513514;0.12136354;6.00
0.13513514;0.11573221;7.00
0.16216215;0.15015918;7.00
0.08108108;0.07614439;7.00
0.24324325;0.20785947;6.00
0.43243244;0.46217552;7.00
0.13513514;0.06640945;6.00
0.24324325;0.22746538;6.00
0.21621622;0.41817176;7.00
0.05405405;0.04906809;7.00
0.21621622;0.25880393;6.00
0.08108108;0.10687354;7.00
0.32432431;0.36060271;6.00
0.05405405;0.06209361;7.00
0.21621622;0.15909186;6.00
0.05405405;0.12208065;7.00
0.05405405;0.07298264;7.00
0.08108108;0.06462376;7.00
0.18918920;0.23974791;6.00
0.18918920;0.27443522;6.00
0.24324325;0.25182059;7.00
0.54054052;0.24241316;7.00
0.40540540;0.45718494;7.00
0.05405405;0.10981062;7.00
0.10810811;0.08084811;6.00
0.29729730;0.29855156;6.00
0.24324325;0.17352545;6.00
0.05405405;0.07431225;6.00
0.21621622;0.20874535;7.00
0.29729730;0.22568464;7.00
0.05405405;0.07638191;6.00
0.08108108;0.07216842;7.00
0.32432431;0.22941436;7.00
0.05405405;0.06501454;7.00
0.18918920;0.18992710;6.00
0.05405405;0.07263272;6.00
0.05405405;0.06858373;6.00
0.29729730;0.31729108;6.00
0.05405405;0.06669575;7.00
0.08108108;0.07586115;7.00
0.05405405;0.08084993;6.00
0.05405405;0.07929419;6.00
0.05405405;0.05360586;7.00
0.51351351;0.40274963;7.00
0.40540540;0.48161218;7.00
0.08108108;0.07379970;7.00
0.02702703;0.05852391;7.00
0.05405405;0.08386587;7.00
0.18918920;0.20036408;7.00
0.24324325;0.21724889;6.00
0.08108108;0.07341384;7.00
0.05405405;0.12973109;6.00
0.08108108;0.07072881;6.00
0.08108108;0.07974914;6.00
0.05405405;0.05522245;6.00
0.05405405;0.05272583;7.00
0.24324325;0.38640860;7.00
0.05405405;0.06457888;7.00
0.08108108;0.05623418;7.00
0.05405405;0.06179938;7.00
0.08108108;0.09126399;6.00
0.05405405;0.03764510;7.00
0.08108108;0.06635141;6.00
0.27027026;0.23421310;6.00
0.21621622;0.24710138;7.00
0.16216215;0.17156307;7.00
0.05405405;0.07409649;7.00
0.10810811;0.08864579;7.00
0.10810811;0.08343726;7.00
0.56756759;0.47156188;6.00
0.08108108;0.04719272;7.00
0.29729730;0.30535224;6.00
0.05405405;0.07908139;7.00
0.27027026;0.29820105;6.00
0.05405405;0.04953068;6.00
0.05405405;0.06918099;7.00
0.86486489;0.43072256;6.00
0.05405405;0.06756704;6.00
0.40540540;0.51977342;6.00
0.02702703;0.06497750;6.00
0.05405405;0.06077368;7.00
0.43243244;0.49977031;7.00
0.24324325;0.26450568;7.00
0.08108108;0.06055961;6.00
0.35135135;0.35793453;7.00
0.05405405;0.06114248;6.00
0.05405405;0.04680077;7.00
0.08108108;0.07348354;6.00
0.16216215;0.12362191;6.00
0.02702703;0.04927538;6.00
0.05405405;0.07887062;6.00
0.05405405;0.09043244;7.00
0.05405405;0.08170952;7.00
0.05405405;0.06864326;7.00
0.05405405;0.07581883;7.00
0.27027026;0.30931205;7.00
0.08108108;0.10762481;6.00
0.05405405;0.07164573;6.00
0.02702703;0.06607142;6.00
0.08108108;0.07512642;6.00
0.02702703;0.07043220;6.00
0.40540540;0.38472557;6.00
0.10810811;0.08089459;7.00
0.05405405;0.06084619;7.00
0.05405405;0.06083235;7.00
0.05405405;0.07518463;7.00
0.05405405;0.06856656;6.00
0.05405405;0.07025421;6.00
0.05405405;0.06885513;6.00
0.16216215;0.15730892;6.00
0.16216215;0.19000584;7.00
0.37837839;0.43763083;7.00
0.05405405;0.06125488;6.00
0.05405405;0.06457888;7.00
0.35135135;0.35913411;7.00
0.02702703;0.05217689;7.00
0.29729730;0.30542982;6.00
0.08108108;0.07971539;7.00
0.37837839;0.28190064;6.00
0.02702703;0.06255028;6.00
0.05405405;0.08522772;7.00
0.45945945;0.50970787;6.00
0.05405405;0.04709993;7.00
0.08108108;0.07789715;6.00
0.10810811;0.05862350;7.00
0.35135135;0.44405109;6.00
0.05405405;0.03757458;6.00
0.02702703;0.06977087;6.00
0.05405405;0.08083299;6.00
0.16216215;0.17819448;6.00
0.29729730;0.29133901;6.00
0.05405405;0.12793104;6.00
0.10810811;0.05855503;7.00
0.16216215;0.20554887;7.00
0.10810811;0.10044046;6.00
0.62162161;0.46536887;6.00
0.51351351;0.51962095;6.00
0.24324325;0.26697636;7.00
0.21621622;0.22221509;6.00
0.05405405;0.06658267;7.00
0.08108108;0.07544989;7.00
0.08108108;0.08332315;6.00
0.27027026;0.27533886;6.00
0.02702703;0.05390335;7.00
0.27027026;0.22485863;6.00
0.02702703;0.05715772;7.00
0.13513514;0.10780680;6.00
0.05405405;0.06093651;10.00
0.10810811;0.06416488;7.00
0.08108108;0.09020161;6.00
0.24324325;0.24251503;7.00
0.10810811;0.12062071;7.00
0.24324325;0.25422117;6.00
0.05405405;0.06609201;7.00
0.13513514;0.08501848;7.00
0.05405405;0.05196144;6.00
0.08108108;0.07712202;6.00
0.05405405;0.03924878;7.00
0.05405405;0.06763114;7.00
0.08108108;0.05691577;7.00
0.18918920;0.20186107;6.00
0.08108108;0.05993369;7.00
0.48648649;0.49008712;7.00
0.24324325;0.24824680;6.00
0.08108108;0.05220434;7.00
0.05405405;0.08149021;8.00
0.13513514;0.07430587;6.00
0.10810811;0.06728910;12.00
0.05405405;0.06332882;6.00
0.21621622;0.30636081;6.00
0.16216215;0.21602485;8.00
0.29729730;0.29010537;8.00
0.05405405;0.06782921;6.00
0.08108108;0.09153994;4.00
0.13513514;0.18368292;6.00
0.02702703;0.06833553;8.00
0.08108108;0.08606993;8.00
0.05405405;0.06273612;6.00
0.05405405;0.05138553;6.00
0.08108108;0.07338169;8.00
0.05405405;0.07229326;6.00
0.08108108;0.07958481;6.00
0.24324325;0.27021208;8.00
0.08108108;0.07269572;8.00
0.35135135;0.32186630;6.00
0.05405405;0.04877714;6.00
0.02702703;0.05792067;8.00
0.05405405;0.06513553;6.00
0.37837839;0.39626381;8.00
0.08108108;0.08089459;4.00
0.40540540;0.43137464;6.00
0.18918920;0.17263338;8.00
0.05405405;0.08066797;4.00
0.45945945;0.47293738;6.00
0.29729730;0.33482334;8.00
0.10810811;0.08928739;8.00
0.05405405;0.06683472;8.00
0.48648649;0.21564655;6.00
0.05405405;0.05960838;6.00
0.10810811;0.07997550;6.00
0.45945945;0.31821254;6.00
0.05405405;0.06764691;6.00
0.48648649;0.45173782;8.00
0.05405405;0.06611294;8.00
0.08108108;0.08311963;6.00
0.10810811;0.08937894;8.00
0.05405405;0.06706405;8.00
0.05405405;0.10230447;8.00
0.16216215;0.16915873;6.00
0.10810811;0.06917870;6.00
0.05405405;0.07844775;8.00
0.18918920;0.19152026;6.00
0.08108108;0.08050144;4.00
0.10810811;0.11717910;6.00
0.08108108;0.05130154;6.00
0.08108108;0.08095860;6.00
0.56756759;0.48626578;6.00
0.13513514;0.14185154;6.00
0.18918920;0.18447232;8.00
0.18918920;0.13253509;8.00
0.27027026;0.22621165;6.00
0.05405405;0.05917520;8.00
0.08108108;0.09752234;10.00
0.13513514;0.14650720;4.00
0.05405405;0.05939049;4.00
0.08108108;0.07557651;6.00
0.16216215;0.10594816;6.00
0.18918920;0.20396885;8.00
0.29729730;0.29506788;8.00
0.43243244;0.47355574;6.00
0.02702703;0.06396516;6.00
0.05405405;0.05256103;6.00
0.10810811;0.08928739;8.00
0.18918920;0.21728943;4.00
0.05405405;0.07652178;8.00
0.05405405;0.08236097;6.00
0.05405405;0.05196144;8.00
0.05405405;0.06772253;6.00
0.08108108;0.06457888;6.00
0.40540540;0.51901835;8.00
0.29729730;0.31226739;8.00
0.05405405;0.05004119;4.00
0.02702703;0.03629003;12.00
0.08108108;0.07208107;8.00
0.02702703;0.06475914;6.00
0.10810811;0.08784305;4.00
0.29729730;0.36519325;6.00
0.21621622;0.29535592;6.00
0.05405405;0.06350692;6.00
0.05405405;0.08827811;8.00
0.29729730;0.30429387;4.00
0.32432431;0.17958789;6.00
0.37837839;0.52075571;8.00
0.21621622;0.15689047;8.00
0.21621622;0.20677701;6.00
0.08108108;0.07382102;6.00
0.45945945;0.49417487;6.00
0.05405405;0.07588743;4.00
0.05405405;0.06201474;6.00
0.05405405;0.06516173;8.00
0.37837839;0.42351076;8.00
0.37837839;0.40077400;4.00
0.32432431;0.33668035;6.00
0.05405405;0.07222838;6.00
0.51351351;0.50126404;4.00
0.16216215;0.16210844;6.00
0.10810811;0.08748320;8.00
0.37837839;0.33929443;6.00
0.05405405;0.09933245;8.00
0.16216215;0.17743525;6.00
0.43243244;0.46849895;6.00
0.05405405;0.05815947;8.00
0.08108108;0.07913053;6.00
0.24324325;0.28318560;8.00
0.21621622;0.16717215;4.00
0.05405405;0.04893090;8.00
0.29729730;0.44069353;4.00
0.32432431;0.32293886;6.00
0.08108108;0.06771262;6.00
0.02702703;0.06095673;8.00
0.48648649;0.47028324;8.00
0.54054052;0.43068799;4.00
0.08108108;0.07944918;6.00
0.32432431;0.31413236;6.00
0.16216215;0.14087613;8.00
0.05405405;0.06744533;4.00
0.29729730;0.43905753;6.00
0.08108108;0.06908144;8.00
0.89189190;0.52774715;8.00
0.02702703;0.05412099;6.00
0.05405405;0.06898338;4.00
0.05405405;0.07695665;8.00
0.08108108;0.08419589;6.00
0.08108108;0.06706405;6.00
0.05405405;0.07401360;8.00
0.29729730;0.37148088;6.00
0.13513514;0.15020925;8.00
0.08108108;0.09610711;4.00
0.64864868;0.46340856;6.00
0.29729730;0.37539577;8.00
0.08108108;0.08272928;4.00
0.05405405;0.06837951;6.00
0.32432431;0.34175712;8.00
0.13513514;0.13350411;8.00
0.10810811;0.11988388;4.00
0.13513514;0.15189396;8.00
0.10810811;0.12571445;6.00
0.56756759;0.50794131;6.00
0.35135135;0.39343989;6.00
0.40540540;0.45398644;8.00
0.13513514;0.15179248;8.00
0.05405405;0.06434976;8.00
0.21621622;0.19146341;6.00
0.35135135;0.25086424;8.00
0.51351351;0.48558405;6.00
0.05405405;0.06552505;8.00
0.05405405;0.05927567;6.00
0.02702703;0.06261213;6.00
0.08108108;0.08675532;6.00
0.16216215;0.18249315;6.00
0.08108108;0.13816728;6.00
0.05405405;0.07366785;8.00
0.29729730;0.40268776;6.00
0.05405405;0.04991961;6.00
0.08108108;0.10161942;6.00
0.05405405;0.06317949;8.00
0.05405405;0.06611294;4.00
0.29729730;0.30332908;6.00
0.13513514;0.05519240;6.00
0.40540540;0.46249962;8.00
0.05405405;0.06263541;6.00
0.05405405;0.06663509;6.00
0.13513514;0.11944260;8.00
0.45945945;0.35650820;6.00
0.02702703;0.05490343;4.00
0.54054052;0.49427670;6.00
0.05405405;0.07955997;4.00
0.10810811;0.05413759;6.00
0.05405405;0.06209361;8.00
0.08108108;0.08675532;6.00
0.40540540;0.46768680;6.00
0.08108108;0.07987609;6.00
0.13513514;0.07830970;6.00
0.13513514;0.13635385;4.00
0.05405405;0.07652178;8.00
0.02702703;0.06442291;6.00
0.05405405;0.07923297;6.00
0.16216215;0.14025277;6.00
0.02702703;0.06491213;6.00
0.05405405;0.06595901;6.00
0.02702703;0.06034767;6.00
0.35135135;0.27327824;8.00
0.08108108;0.07239984;6.00
0.05405405;0.04953068;6.00
0.10810811;0.08928739;6.00
0.29729730;0.33403587;4.00
0.24324325;0.27575165;8.00
0.05405405;0.05964261;6.00
0.45945945;0.46280596;6.00
0.24324325;0.21493991;8.00
0.08108108;0.07552286;6.00
0.05405405;0.05439214;8.00
0.05405405;0.05031550;8.00
0.29729730;0.25137708;8.00
0.18918920;0.19040380;6.00
0.05405405;0.06304481;8.00
0.24324325;0.15667790;8.00
0.35135135;0.32441586;8.00
0.13513514;0.05599514;6.00
0.16216215;0.07983074;6.00
0.05405405;0.06451090;8.00
0.02702703;0.08100314;6.00
0.05405405;0.08499034;8.00
0.05405405;0.04594831;6.00
0.13513514;0.10674117;4.00
0.13513514;0.13413826;8.00
0.08108108;0.09503084;8.00
0.02702703;0.06156932;8.00
0.05405405;0.13677554;8.00
0.27027026;0.23489541;8.00
0.08108108;0.11283431;6.00
0.08108108;0.06611294;8.00
0.05405405;0.06470803;8.00
0.21621622;0.11388979;6.00
0.29729730;0.32482705;6.00
0.05405405;0.08004636;8.00
0.05405405;0.08482812;6.00
0.08108108;0.07517875;8.00
0.05405405;0.08571607;6.00
0.10810811;0.07750179;8.00
0.05405405;0.06093651;6.00
0.05405405;0.07439276;8.00
0.54054052;0.48694751;6.00
0.37837839;0.38256809;8.00
0.08108108;0.08122943;6.00
0.10810811;0.08748320;4.00
0.13513514;0.12973724;6.00
0.54054052;0.39165917;8.00
0.05405405;0.07621600;4.00
0.40540540;0.41009066;6.00
0.05405405;0.04786021;6.00
0.02702703;0.05957153;6.00
0.08108108;0.07014339;6.00
0.40540540;0.39846900;6.00
0.18918920;0.17919517;8.00
0.29729730;0.34014061;6.00
0.08108108;0.08790262;8.00
0.18918920;0.17823943;8.00
0.08108108;0.07914915;6.00
0.10810811;0.07851917;6.00
0.05405405;0.03869069;8.00
0.21621622;0.21526492;6.00
0.37837839;0.34152716;6.00
0.16216215;0.21687095;6.00
0.43243244;0.42341644;8.00
0.05405405;0.06763114;4.00
0.27027026;0.27279162;8.00
0.10810811;0.07840046;6.00
0.18918920;0.16165005;6.00
0.08108108;0.08136231;8.00
0.08108108;0.08399230;8.00
0.35135135;0.35878924;8.00
0.35135135;0.33012667;6.00
0.13513514;0.16520606;8.00
0.27027026;0.30631042;6.00
0.08108108;0.07827649;6.00
0.05405405;0.04709993;8.00
0.08108108;0.06771262;8.00
0.05405405;0.08081626;6.00
0.21621622;0.29173088;6.00
0.08108108;0.07295382;6.00
0.16216215;0.24113213;6.00
0.08108108;0.08912531;8.00
0.43243244;0.42945227;6.00
0.10810811;0.11603061;8.00
0.45945945;0.41636223;6.00
0.40540540;0.40009248;6.00
0.08108108;0.10426471;6.00
0.24324325;0.25266674;8.00
0.05405405;0.06172536;8.00
0.10810811;0.17517240;8.00
0.27027026;0.35533640;4.00
0.05405405;0.07054158;6.00
0.08108108;0.05508849;6.00
0.13513514;0.10295890;8.00
0.05405405;0.06138134;6.00
0.05405405;0.10013118;8.00
0.24324325;0.27610737;6.00
0.08108108;0.07748694;6.00
0.27027026;0.20976046;8.00
0.05405405;0.07020646;8.00
0.02702703;0.06444525;6.00
0.05405405;0.09004403;6.00
0.24324325;0.26116112;4.00
0.35135135;0.35160145;8.00
0.08108108;0.07258483;8.00
0.02702703;0.06985646;4.00
0.08108108;0.07954235;4.00
0.16216215;0.06336068;8.00
0.13513514;0.08100022;8.00
0.10810811;0.06139974;6.00
0.08108108;0.07288543;6.00
0.08108108;0.07787641;4.00
0.10810811;0.09675764;6.00
0.05405405;0.06898338;8.00
0.45945945;0.48292607;6.00
0.05405405;0.07859336;8.00
0.05405405;0.06142576;6.00
0.13513514;0.10823045;6.00
0.02702703;0.05075963;6.00
0.05405405;0.05490267;6.00
0.40540540;0.47997597;8.00
0.08108108;0.13534337;8.00
0.24324325;0.23567006;6.00
0.05405405;0.06353137;8.00
0.05405405;0.06178834;8.00
0.08108108;0.07160158;6.00
0.05405405;0.05384920;8.00
0.02702703;0.07307985;8.00
0.02702703;0.06418440;6.00
0.35135135;0.37558866;6.00
0.10810811;0.11182524;6.00
0.08108108;0.07755715;8.00
0.24324325;0.29912525;6.00
0.05405405;0.07229915;6.00
0.32432431;0.29975006;6.00
0.10810811;0.08753654;8.00
0.37837839;0.49523118;6.00
0.10810811;0.07718208;6.00
0.35135135;0.39345077;8.00
0.40540540;0.46638912;8.00
0.27027026;0.33558747;8.00
0.02702703;0.06848333;6.00
0.05405405;0.04517966;6.00
0.18918920;0.22667027;6.00
0.05405405;0.04953068;6.00
0.05405405;0.03869069;6.00
0.40540540;0.48811725;6.00
0.05405405;0.07495857;6.00
0.27027026;0.25185904;6.00
0.05405405;0.06470803;8.00
0.27027026;0.25976637;6.00
0.08108108;0.07898894;4.00
0.05405405;0.07621600;6.00
0.08108108;0.06669575;4.00
0.10810811;0.17784408;6.00
0.08108108;0.07014339;6.00
0.29729730;0.29482451;6.00
0.16216215;0.18050466;6.00
0.24324325;0.30467486;6.00
0.13513514;0.13310412;8.00
0.05405405;0.06056302;6.00
0.05405405;0.05511842;6.00
0.35135135;0.37245247;6.00
0.05405405;0.04995882;8.00
0.02702703;0.04192193;6.00
0.08108108;0.08591713;4.00
0.02702703;0.04909768;6.00
0.32432431;0.28416178;4.00
0.05405405;0.06918099;6.00
0.05405405;0.06940228;6.00
0.02702703;0.05315380;12.00
0.40540540;0.21847646;8.00
0.08108108;0.06771262;4.00
0.05405405;0.06336024;6.00
0.16216215;0.18050466;6.00
0.05405405;0.06199992;8.00
0.16216215;0.13583569;8.00
0.02702703;0.03447067;6.00
0.05405405;0.05511842;8.00
0.05405405;0.07290862;8.00
0.05405405;0.07581655;6.00
