Real;Predicted;Time (us)
0.43243244;0.05283900;774.00
0.21621622;0.22569592;778.00
0.05405405;-0.15660283;778.00
0.37837839;0.54780513;778.00
0.18918920;0.42535493;778.00
0.08108108;-0.09626043;777.00
0.08108108;0.02521548;778.00
0.02702703;0.04076622;774.00
0.02702703;-0.41710603;778.00
0.05405405;0.02913071;778.00
0.43243244;0.75517792;778.00
0.05405405;-0.00426789;774.00
0.05405405;-0.26196623;778.00
0.29729730;0.57088900;777.00
0.08108108;0.09182089;778.00
0.05405405;0.19715409;774.00
0.05405405;0.01567585;777.00
0.21621622;0.35044044;778.00
0.24324325;0.26210135;778.00
0.05405405;-0.08292679;774.00
0.08108108;-0.04369831;778.00
0.05405405;-0.15109114;777.00
0.29729730;0.20133369;778.00
0.05405405;0.00025270;774.00
0.05405405;-0.03135215;778.00
0.05405405;0.29504240;778.00
0.05405405;0.14256585;778.00
0.05405405;-0.02836515;778.00
0.16216215;-0.24042495;778.00
0.29729730;-0.17787917;778.00
0.08108108;-0.07860336;774.00
0.43243244;0.39351204;778.00
0.05405405;0.02913071;778.00
0.08108108;-0.10327487;778.00
0.18918920;-0.17431603;774.00
0.37837839;0.35069323;778.00
0.16216215;-0.20038164;778.00
0.08108108;-0.15202938;778.00
0.02702703;-0.37236020;774.00
0.10810811;0.16763005;778.00
0.10810811;0.18048576;778.00
0.05405405;-0.01932351;777.00
0.02702703;-0.14753208;774.00
0.02702703;-0.30169538;778.00
0.45945945;0.23199870;778.00
0.10810811;0.08883128;778.00
0.05405405;0.04369783;778.00
0.56756759;0.32661802;778.00
0.45945945;0.13122222;777.00
0.08108108;-0.03135215;778.00
0.08108108;0.06285923;778.00
0.67567569;-0.31759164;778.00
0.05405405;0.07860807;778.00
0.05405405;0.12580700;774.00
0.05405405;0.04258604;778.00
0.10810811;0.17560351;777.00
0.32432431;0.33324620;778.00
0.08108108;0.07469311;774.00
0.21621622;-0.23373969;778.00
0.08108108;-0.02384431;777.00
0.05405405;0.16547467;778.00
0.05405405;-0.04400576;774.00
0.08108108;0.03867035;778.00
0.08108108;0.09189624;777.00
0.05405405;-0.02533818;774.00
0.08108108;0.55107713;774.00
0.24324325;0.17763431;778.00
0.24324325;0.12283459;778.00
0.05405405;-0.03634519;774.00
0.08108108;-0.01741217;774.00
0.18918920;0.28532770;778.00
0.08108108;-0.03572994;778.00
0.13513514;-0.01413622;774.00
0.35135135;0.16897751;777.00
0.08108108;0.04218640;778.00
0.13513514;-0.05073806;778.00
0.10810811;0.05689549;774.00
0.72972971;-0.03670961;778.00
0.05405405;-0.00166249;777.00
0.10810811;0.08330838;778.00
0.40540540;0.12247671;777.00
0.08108108;-0.09746527;778.00
0.02702703;-0.16220506;778.00
0.35135135;0.02137663;774.00
0.10810811;0.25859800;777.00
0.08108108;-0.09369462;778.00
0.02702703;-0.09742768;778.00
0.08108108;-0.30023766;774.00
0.05405405;-0.02985874;777.00
0.05405405;0.18395664;778.00
0.05405405;-0.01629630;778.00
0.02702703;-0.37203616;774.00
0.56756759;0.69017661;778.00
0.48648649;0.69459897;778.00
0.51351351;0.61919945;778.00
0.02702703;0.16320252;774.00
0.05405405;0.12544686;778.00
0.05405405;0.16372316;778.00
0.05405405;0.21039720;774.00
0.05405405;-0.00562704;778.00
0.05405405;0.04533891;777.00
0.05405405;-0.07887509;774.00
0.02702703;-0.24646620;774.00
0.54054052;0.53088462;777.00
0.21621622;0.29940209;778.00
0.45945945;0.29740393;774.00
0.35135135;0.69768727;778.00
0.10810811;0.19305189;778.00
0.05405405;0.13677067;777.00
0.05405405;0.13975619;774.00
0.08108108;-0.01326936;778.00
0.02702703;0.13564532;778.00
0.05405405;-0.00182963;777.00
0.72972971;0.22504365;774.00
0.05405405;-0.02384431;778.00
0.10810811;-0.04618497;778.00
0.08108108;0.12537064;778.00
0.05405405;0.12226582;778.00
0.10810811;0.05684910;778.00
0.05405405;0.05561310;778.00
0.05405405;0.09901191;778.00
0.54054052;0.33054182;777.00
0.05405405;-0.00969087;777.00
0.10810811;-0.07184640;778.00
0.16216215;0.04004212;777.00
0.05405405;-0.01028210;778.00
0.18918920;0.01242504;778.00
0.40540540;0.35521916;778.00
0.05405405;0.24655558;774.00
0.02702703;0.11797452;778.00
0.05405405;0.06013809;778.00
0.13513514;0.03575409;778.00
0.05405405;-0.02533818;774.00
0.48648649;-0.13445915;777.00
0.40540540;0.58886987;777.00
0.08108108;0.01315622;777.00
0.40540540;-0.31213176;774.00
0.24324325;0.07349320;778.00
0.05405405;-0.01330904;778.00
0.08108108;0.06558101;778.00
0.24324325;0.55389184;774.00
0.37837839;-0.00554967;778.00
0.05405405;-0.02461188;778.00
0.05405405;-0.00277426;778.00
0.05405405;0.06296064;777.00
0.05405405;0.05604077;778.00
0.05405405;0.08132361;778.00
0.02702703;-0.01700747;778.00
0.05405405;0.16902430;778.00
0.32432431;0.63288170;778.00
0.05405405;0.22520770;778.00
0.08108108;0.11376242;774.00
0.05405405;-0.46952033;778.00
0.05405405;-0.35127124;778.00
0.05405405;-0.01892051;778.00
0.27027026;-0.21330783;774.00
0.05405405;0.09045050;778.00
0.18918920;0.15657139;778.00
0.02702703;0.07977206;778.00
0.37837839;0.63246566;774.00
0.05405405;0.07860807;778.00
0.02702703;0.03719804;778.00
0.02702703;0.14487466;778.00
0.51351351;0.29613507;774.00
0.10810811;0.02955849;778.00
0.05405405;0.01471260;778.00
0.05405405;0.06619463;778.00
0.54054052;0.54539835;774.00
0.29729730;0.15570456;777.00
0.27027026;0.63815457;777.00
0.24324325;0.50755888;774.00
0.24324325;0.05377916;777.00
0.32432431;-0.00424244;778.00
0.05405405;0.11940052;774.00
0.29729730;0.31468281;778.00
0.18918920;-0.15306720;777.00
0.05405405;0.03285635;778.00
0.32432431;0.06931657;774.00
0.13513514;0.17144087;778.00
0.05405405;-0.04404751;778.00
0.08108108;0.04827816;777.00
0.05405405;0.00656304;774.00
0.05405405;0.21029566;778.00
0.08108108;0.00477373;778.00
0.29729730;0.54055548;777.00
0.27027026;0.21291649;774.00
0.29729730;0.20388146;778.00
0.32432431;0.33229643;777.00
0.05405405;-0.18778726;777.00
0.10810811;0.12459752;774.00
0.08108108;0.12893562;777.00
0.51351351;0.48740256;778.00
0.05405405;-0.52317840;777.00
0.45945945;0.18995616;774.00
0.05405405;-0.00334587;778.00
0.37837839;-0.19741905;778.00
0.08108108;0.01133310;778.00
0.37837839;0.18898548;778.00
0.16216215;-0.13519764;778.00
0.05405405;-0.00281405;777.00
0.05405405;0.02393372;774.00
0.24324325;-0.38143498;778.00
0.35135135;0.36926949;777.00
0.37837839;0.13688993;778.00
0.05405405;0.11505777;774.00
0.27027026;0.41488928;778.00
0.05405405;-0.08601426;778.00
0.05405405;-0.06739660;778.00
0.08108108;0.05646819;774.00
0.21621622;0.30052102;777.00
0.05405405;0.07314836;778.00
0.08108108;-0.01480340;777.00
0.45945945;0.36130637;774.00
0.40540540;-0.31803811;778.00
0.10810811;-0.04235858;777.00
0.05405405;0.02688511;778.00
0.05405405;-0.00251363;774.00
0.13513514;-0.26032862;777.00
0.32432431;0.64018577;778.00
0.18918920;-0.07748521;778.00
0.05405405;0.02551797;778.00
0.10810811;-0.01973801;778.00
0.24324325;-0.37302220;777.00
0.64864868;0.52185136;774.00
0.08108108;-0.00426789;778.00
0.24324325;0.42559436;778.00
0.67567569;-0.29593420;778.00
0.05405405;-0.21929926;774.00
0.24324325;0.16777781;778.00
0.05405405;0.02524366;778.00
0.10810811;0.01610291;774.00
0.05405405;-0.11424478;773.00
0.40540540;0.00653190;777.00
0.18918920;0.16557996;778.00
0.10810811;0.01610291;774.00
0.51351351;0.35026461;774.00
0.05405405;-0.11133146;778.00
0.08108108;0.07592646;778.00
0.51351351;0.38084191;774.00
0.08108108;0.02955849;778.00
0.05405405;-0.09000926;778.00
0.35135135;0.16567142;778.00
0.05405405;0.21414009;774.00
0.05405405;0.00656304;777.00
0.18918920;0.10382650;778.00
0.05405405;0.00594654;774.00
0.32432431;0.36701137;778.00
0.05405405;0.05604077;778.00
0.02702703;0.06488352;778.00
0.18918920;0.36681098;774.00
0.02702703;0.17340967;778.00
0.08108108;0.18301596;778.00
0.02702703;-0.00882150;778.00
0.16216215;-0.11237296;774.00
0.10810811;-0.17900220;778.00
0.05405405;-0.00576179;778.00
0.27027026;0.42483437;778.00
0.10810811;0.01661546;778.00
0.43243244;-0.21279347;778.00
0.40540540;0.45735827;777.00
0.08108108;-0.07783803;778.00
0.08108108;0.09726076;778.00
0.27027026;-0.03680621;777.00
0.16216215;-0.15966518;778.00
0.05405405;-0.04991693;774.00
0.05405405;0.25120074;778.00
0.02702703;-0.00988519;778.00
0.64864868;-0.33821398;777.00
0.32432431;0.38340068;774.00
0.05405405;-0.01330904;777.00
0.02702703;-0.03388938;778.00
0.02702703;-0.28687134;774.00
0.13513514;0.22821134;774.00
0.13513514;-0.39791217;777.00
0.16216215;-0.13339004;778.00
0.08108108;-0.04781548;774.00
0.24324325;0.30244273;778.00
0.43243244;0.39101291;778.00
0.13513514;-0.24895133;777.00
0.24324325;-0.03447280;774.00
0.21621622;-0.19832705;778.00
0.05405405;-0.38417757;778.00
0.21621622;-0.11176459;778.00
0.08108108;0.00341663;778.00
0.32432431;0.55309749;778.00
0.05405405;0.00174608;778.00
0.21621622;0.18182735;778.00
0.05405405;0.19441301;778.00
0.05405405;0.00034494;777.00
0.08108108;-0.16134532;778.00
0.18918920;0.25394484;774.00
0.18918920;0.35714561;778.00
0.24324325;0.34278440;778.00
0.54054052;0.45483157;778.00
0.40540540;0.64709610;774.00
0.05405405;-0.04430202;778.00
0.10810811;0.16416121;778.00
0.29729730;0.09142051;778.00
0.24324325;0.07274130;774.00
0.05405405;0.05655252;778.00
0.21621622;-0.09524352;778.00
0.29729730;0.58659977;778.00
0.05405405;-0.10646290;774.00
0.08108108;0.03847560;778.00
0.32432431;-0.23911025;778.00
0.05405405;-0.07719196;777.00
0.18918920;-0.18483067;774.00
0.05405405;0.07457122;778.00
0.05405405;0.10594544;778.00
0.29729730;0.20695573;778.00
0.05405405;-0.02985874;774.00
0.08108108;0.19817363;778.00
0.05405405;0.06356303;778.00
0.05405405;0.00754739;778.00
0.05405405;-0.02873462;778.00
0.51351351;0.53432018;778.00
0.40540540;0.89566588;777.00
0.08108108;0.02433451;774.00
0.02702703;0.00273479;778.00
0.05405405;0.04710198;778.00
0.18918920;-0.17281222;778.00
0.24324325;0.31500751;774.00
0.08108108;0.14080915;778.00
0.05405405;0.18604195;778.00
0.08108108;0.02478820;778.00
0.08108108;-0.10572955;774.00
0.05405405;0.08691431;778.00
0.05405405;0.07082557;778.00
0.24324325;0.33660039;774.00
0.05405405;-0.00426789;778.00
0.08108108;0.01628270;778.00
0.05405405;0.05398937;778.00
0.08108108;0.08278342;778.00
0.05405405;-0.37296441;778.00
0.08108108;0.00636458;777.00
0.27027026;0.12613532;778.00
0.21621622;0.43962669;778.00
0.16216215;-0.10989796;778.00
0.05405405;0.07611331;778.00
0.10810811;0.01508186;774.00
0.10810811;0.04658999;778.00
0.56756759;0.83038813;778.00
0.08108108;-0.24500318;778.00
0.29729730;0.26279390;774.00
0.05405405;-0.25041312;778.00
0.27027026;-0.02090107;778.00
0.05405405;-0.06661969;778.00
0.05405405;-0.03793576;774.00
0.86486489;0.89506936;778.00
0.05405405;0.01853099;778.00
0.40540540;0.59163666;778.00
0.02702703;-0.01290435;774.00
0.05405405;-0.12876487;778.00
0.43243244;0.50856185;778.00
0.24324325;-0.03099711;778.00
0.08108108;0.02001838;778.00
0.35135135;0.32461289;777.00
0.05405405;-0.00277426;777.00
0.05405405;0.00570869;778.00
0.08108108;-0.01691167;778.00
0.16216215;0.30030346;778.00
0.02702703;-0.17278023;778.00
0.05405405;-0.04819726;774.00
0.05405405;-0.17132145;778.00
0.05405405;-0.05288779;778.00
0.05405405;0.12851274;778.00
0.05405405;-0.04547333;774.00
0.27027026;0.03460065;778.00
0.08108108;0.15612037;778.00
0.05405405;-0.02749599;778.00
0.02702703;-0.02402654;774.00
0.08108108;-0.08157697;778.00
0.02702703;-0.54140240;778.00
0.40540540;0.36671600;778.00
0.10810811;0.00780046;778.00
0.05405405;0.61874998;778.00
0.05405405;0.08772054;777.00
0.05405405;0.22474739;778.00
0.05405405;0.22039212;778.00
0.05405405;-0.32174465;777.00
0.05405405;-0.08359625;778.00
0.16216215;0.07978322;774.00
0.16216215;-0.13822876;778.00
0.37837839;-0.00819466;778.00
0.05405405;-0.16661657;778.00
0.05405405;-0.00426789;774.00
0.35135135;0.18526477;777.00
0.02702703;-0.01141204;778.00
0.29729730;0.68909109;774.00
0.08108108;0.07809847;774.00
0.37837839;-0.13544521;778.00
0.02702703;-0.07630438;778.00
0.05405405;-0.03126488;774.00
0.45945945;0.70848870;774.00
0.05405405;-0.05193625;778.00
0.08108108;-0.05848810;778.00
0.10810811;0.13308977;774.00
0.35135135;-0.07016306;778.00
0.05405405;0.08686587;778.00
0.02702703;0.10653536;778.00
0.05405405;0.06234441;774.00
0.16216215;-0.23675197;780.00
0.29729730;-0.17472565;776.00
0.05405405;0.11962760;778.00
0.10810811;-0.20767379;778.00
0.16216215;-0.23218367;778.00
0.10810811;0.05202300;778.00
0.62162161;0.87936187;776.00
0.51351351;0.50562710;776.00
0.24324325;-0.01297508;780.00
0.21621622;-0.16096266;778.00
0.05405405;0.08899821;772.00
0.08108108;-0.01067924;778.00
0.08108108;0.06455900;776.00
0.27027026;0.44302320;778.00
0.02702703;-0.19610772;774.00
0.27027026;0.45520982;780.00
0.02702703;0.09583590;778.00
0.13513514;0.11123425;780.00
0.05405405;-0.34927142;772.00
0.10810811;-0.09539848;776.00
0.08108108;0.05008212;776.00
0.24324325;-0.24258766;778.00
0.10810811;-0.05010102;780.00
0.24324325;0.34754276;780.00
0.05405405;0.18710214;778.00
0.13513514;-0.09173642;776.00
0.05405405;-0.06705407;778.00
0.08108108;-0.00444538;778.00
0.05405405;0.11420336;778.00
0.05405405;0.03824304;776.00
0.08108108;-0.16003180;780.00
0.18918920;-0.15449251;780.00
0.08108108;0.03412073;778.00
0.48648649;0.26696491;776.00
0.24324325;0.10351358;776.00
0.08108108;-0.07673799;778.00
0.05405405;0.00368777;780.00
0.13513514;0.12741971;776.00
0.10810811;0.03955930;776.00
0.05405405;-0.08746705;776.00
0.21621622;0.15587221;774.00
0.16216215;0.52960062;778.00
0.29729730;0.41547462;776.00
0.05405405;0.17816597;776.00
0.08108108;-0.03732696;778.00
0.13513514;-0.15697689;778.00
0.02702703;-0.02106391;780.00
0.08108108;-0.08638081;774.00
0.05405405;0.14517340;776.00
0.05405405;0.07836587;778.00
0.08108108;0.02277594;778.00
0.05405405;0.16052264;772.00
0.08108108;-0.05382248;776.00
0.24324325;0.54320925;776.00
0.08108108;-0.06689376;780.00
0.35135135;-0.15871850;774.00
0.05405405;0.15739122;780.00
0.02702703;0.07683764;778.00
0.05405405;-0.50487524;776.00
0.37837839;0.41491976;778.00
0.08108108;0.00780046;780.00
0.40540540;0.55013174;776.00
0.18918920;0.46765262;778.00
0.05405405;-0.06209940;778.00
0.45945945;0.15793721;780.00
0.29729730;0.65265870;776.00
0.10810811;-0.23235688;778.00
0.05405405;0.04618921;778.00
0.48648649;0.10433076;778.00
0.05405405;0.01090580;778.00
0.10810811;-0.12552989;776.00
0.45945945;0.14119464;776.00
0.05405405;-0.02533818;780.00
0.48648649;0.00135260;778.00
0.05405405;-0.01480340;774.00
0.08108108;-0.00874927;778.00
0.10810811;-0.09557796;776.00
0.05405405;-0.01028210;778.00
0.05405405;0.35723916;772.00
0.16216215;0.33432597;780.00
0.10810811;-0.08223943;778.00
0.05405405;-0.05710246;778.00
0.18918920;-0.12440900;772.00
0.08108108;-0.04807312;778.00
0.10810811;-0.06552885;776.00
0.08108108;-0.02832473;778.00
0.08108108;-0.06658911;778.00
0.56756759;0.76236063;776.00
0.13513514;-0.07370834;776.00
0.18918920;0.36681098;772.00
0.18918920;0.12216068;778.00
0.27027026;0.60019964;780.00
0.05405405;-0.01102016;778.00
0.08108108;-0.12167565;774.00
0.13513514;0.00662904;776.00
0.05405405;-0.08571609;778.00
0.08108108;-0.07358436;774.00
0.16216215;-0.19312607;776.00
0.18918920;0.21291649;778.00
0.29729730;0.00262887;776.00
0.43243244;0.60541630;774.00
0.02702703;0.13072887;774.00
0.05405405;0.01959072;778.00
0.10810811;-0.23235688;778.00
0.18918920;0.23824137;772.00
0.05405405;0.11885090;778.00
0.05405405;-0.07228280;780.00
0.05405405;-0.06705407;778.00
0.05405405;0.04416652;774.00
0.08108108;-0.00426789;778.00
0.40540540;0.61382520;780.00
0.29729730;0.03374380;780.00
0.05405405;-0.04404751;778.00
0.02702703;-0.41004419;780.00
0.08108108;-0.01177572;780.00
0.02702703;-0.14478883;780.00
0.10810811;0.10637285;780.00
0.29729730;0.38377595;778.00
0.21621622;0.24462470;776.00
0.05405405;-0.12711918;774.00
0.05405405;0.14374653;776.00
0.29729730;0.48129332;776.00
0.32432431;-0.05994539;778.00
0.37837839;0.25822887;772.00
0.21621622;-0.02025275;778.00
0.21621622;0.44376132;778.00
0.08108108;-0.09239975;778.00
0.45945945;0.23745641;774.00
0.05405405;0.22830629;778.00
0.05405405;-0.08711501;778.00
0.05405405;-0.01932351;776.00
0.37837839;0.56551492;778.00
0.37837839;-0.22331116;780.00
0.32432431;0.25796735;776.00
0.05405405;-0.05912152;778.00
0.51351351;0.21545550;780.00
0.16216215;-0.13133454;778.00
0.10810811;0.08380543;776.00
0.37837839;0.58248246;774.00
0.05405405;-0.05203344;778.00
0.16216215;-0.13032134;778.00
0.43243244;-0.12654425;778.00
0.05405405;0.15185340;776.00
0.08108108;-0.05068658;778.00
0.24324325;-0.07045591;776.00
0.21621622;0.05553539;778.00
0.05405405;-0.00733463;774.00
0.29729730;-0.29905140;776.00
0.32432431;0.15917580;776.00
0.08108108;0.06296064;778.00
0.02702703;0.17624019;776.00
0.48648649;-0.12480727;778.00
0.54054052;0.84675545;776.00
0.08108108;-0.04287723;772.00
0.32432431;0.08590794;778.00
0.16216215;-0.34593225;776.00
0.05405405;-0.05756352;776.00
0.29729730;0.71692216;776.00
0.08108108;0.06781054;778.00
0.89189190;0.58619064;776.00
0.02702703;0.06354620;778.00
0.05405405;-0.00576179;780.00
0.05405405;-0.17265254;778.00
0.08108108;0.08712653;778.00
0.08108108;-0.01028210;772.00
0.05405405;-0.04838658;778.00
0.29729730;0.22724523;778.00
0.13513514;-0.05041397;778.00
0.08108108;0.11446341;778.00
0.64864868;0.19364424;776.00
0.29729730;0.33229643;778.00
0.08108108;-0.10487763;776.00
0.05405405;0.54177904;778.00
0.32432431;0.15984778;780.00
0.13513514;-0.03080950;778.00
0.10810811;-0.09414956;774.00
0.13513514;-0.01552551;780.00
0.10810811;0.01360811;778.00
0.56756759;0.59095079;778.00
0.35135135;-0.13371317;774.00
0.40540540;0.08397263;780.00
0.13513514;-0.05193783;778.00
0.05405405;-0.13353503;776.00
0.21621622;0.15781458;774.00
0.35135135;0.15814888;778.00
0.51351351;0.66273975;780.00
0.05405405;-0.03455672;778.00
0.05405405;-0.04016237;774.00
0.02702703;-0.05919010;780.00
0.08108108;0.01592951;778.00
0.16216215;-0.15548687;778.00
0.08108108;0.35034472;778.00
0.05405405;0.18877387;778.00
0.29729730;-0.20565139;780.00
0.05405405;0.01083497;774.00
0.08108108;0.07512041;776.00
0.05405405;0.28549910;776.00
0.05405405;-0.01480340;780.00
0.29729730;0.28564909;772.00
0.13513514;-0.33889413;778.00
0.40540540;0.73674488;780.00
0.05405405;0.05747657;780.00
0.05405405;0.18309918;772.00
0.13513514;-0.00336655;776.00
0.45945945;-0.22751978;778.00
0.02702703;-0.05049617;774.00
0.54054052;0.08725374;774.00
0.05405405;0.18195160;780.00
0.10810811;-0.16413811;778.00
0.05405405;0.00174608;772.00
0.08108108;0.01592951;774.00
0.40540540;0.87557274;776.00
0.08108108;0.00235254;778.00
0.13513514;0.00834620;772.00
0.13513514;-0.02002160;774.00
0.05405405;0.11885090;776.00
0.02702703;0.37885460;776.00
0.05405405;-0.03818433;774.00
0.16216215;0.11846773;778.00
0.02702703;0.31518322;778.00
0.05405405;-0.13859458;780.00
0.02702703;0.06874429;774.00
0.35135135;0.21046512;780.00
0.08108108;0.09249058;776.00
0.05405405;-0.06661969;778.00
0.10810811;-0.23235688;774.00
0.29729730;0.22441304;776.00
0.24324325;-0.08733422;776.00
0.05405405;-0.04789764;778.00
0.45945945;0.82795900;778.00
0.24324325;-0.01349556;778.00
0.08108108;0.18316978;780.00
0.05405405;-0.04742683;776.00
0.05405405;0.08721381;778.00
0.29729730;0.23343712;776.00
0.18918920;-0.00870502;776.00
0.05405405;0.00656304;774.00
0.24324325;0.33839920;780.00
0.35135135;0.25239921;776.00
0.13513514;-0.05073806;778.00
0.16216215;-0.03521996;776.00
0.05405405;0.22330718;778.00
0.02702703;-0.11151951;778.00
0.05405405;0.14186215;778.00
0.05405405;-0.00132029;772.00
0.13513514;-0.04485049;776.00
0.13513514;0.24563029;778.00
0.08108108;0.00481267;778.00
0.02702703;0.00474562;778.00
0.05405405;0.17254362;778.00
0.27027026;-0.39834970;778.00
0.08108108;0.09675044;774.00
0.08108108;-0.01480340;778.00
0.05405405;0.09683321;778.00
0.21621622;-0.04023188;772.00
0.29729730;0.41561142;778.00
0.05405405;0.18485869;780.00
0.05405405;-0.11206533;776.00
0.08108108;-0.01779067;774.00
0.05405405;-0.09043489;778.00
0.10810811;-0.02070410;780.00
0.05405405;-0.34927142;776.00
0.05405405;0.11746678;778.00
0.54054052;0.69331688;778.00
0.37837839;0.35539657;780.00
0.08108108;0.02714552;772.00
0.10810811;0.08380543;776.00
0.13513514;0.00479586;780.00
0.54054052;0.40503779;778.00
0.05405405;0.07903524;772.00
0.40540540;0.25533199;778.00
0.05405405;0.06472568;778.00
0.02702703;-0.11757965;776.00
0.08108108;0.04827816;774.00
0.40540540;0.41764262;778.00
0.18918920;0.04886794;776.00
0.29729730;-0.07899158;778.00
0.08108108;0.12893991;774.00
0.18918920;0.16705737;778.00
0.08108108;-0.01326936;778.00
0.10810811;0.25120074;776.00
0.05405405;0.10509072;774.00
0.21621622;-0.09150791;778.00
0.37837839;0.19180107;778.00
0.16216215;-0.04621730;776.00
0.43243244;0.17967090;774.00
0.05405405;0.03824304;780.00
0.27027026;0.00257538;780.00
0.10810811;-0.02861025;778.00
0.18918920;-0.12300574;772.00
0.08108108;0.10662025;778.00
0.08108108;0.00178598;778.00
0.35135135;0.08863193;778.00
0.35135135;0.16164558;778.00
0.13513514;0.41018802;778.00
0.27027026;0.07478873;780.00
0.08108108;-0.02380416;776.00
0.05405405;-0.05193625;778.00
0.08108108;0.06296064;780.00
0.05405405;-0.03129179;780.00
0.21621622;0.38747570;774.00
0.08108108;-0.00124120;776.00
0.16216215;0.20105842;778.00
0.08108108;-0.02338690;778.00
0.43243244;0.00472421;774.00
0.10810811;-0.05411587;776.00
0.45945945;0.28701138;778.00
0.40540540;0.34899411;780.00
0.08108108;-0.05821033;772.00
0.24324325;-0.08942396;776.00
0.05405405;-0.01782986;780.00
0.10810811;0.12082724;778.00
0.27027026;0.31473619;774.00
0.05405405;0.11341984;776.00
0.08108108;-0.33556175;778.00
0.13513514;-0.19030952;778.00
0.05405405;0.05224573;780.00
0.05405405;-0.03760837;778.00
0.24324325;0.22790910;776.00
0.08108108;0.13032013;774.00
0.27027026;0.25736392;780.00
0.05405405;-0.23572993;778.00
0.02702703;0.12162624;778.00
0.05405405;0.03169259;772.00
0.24324325;-0.02852608;778.00
0.35135135;0.09693050;780.00
0.08108108;0.00330241;776.00
0.02702703;-0.10209491;774.00
0.08108108;0.06558101;776.00
0.16216215;-0.23082975;776.00
0.13513514;-0.01791342;774.00
0.10810811;-0.12990808;774.00
0.08108108;-0.07708193;780.00
0.08108108;-0.04207880;780.00
0.10810811;0.14801605;776.00
0.05405405;-0.00576179;778.00
0.45945945;0.18995616;776.00
0.05405405;-0.28891373;776.00
0.05405405;-0.08029687;774.00
0.13513514;0.24011736;776.00
0.02702703;-0.00763528;778.00
0.05405405;-0.02537785;780.00
0.40540540;0.54466408;780.00
0.08108108;0.29846051;780.00
0.24324325;0.05059820;778.00
0.05405405;0.09045050;774.00
0.05405405;-0.26887062;778.00
0.08108108;0.04735562;778.00
0.05405405;0.00771088;778.00
0.02702703;0.16033542;778.00
0.02702703;-0.12568657;778.00
0.35135135;0.21513437;778.00
0.10810811;-0.05427160;778.00
0.08108108;-0.09626043;778.00
0.24324325;-0.13154764;780.00
0.05405405;0.14094467;778.00
0.32432431;0.09513900;774.00
0.10810811;0.21046218;778.00
0.37837839;0.80972236;776.00
0.10810811;-0.24052966;778.00
0.35135135;0.54706234;774.00
0.40540540;0.12939410;776.00
0.27027026;-0.16874190;776.00
0.02702703;0.01119261;774.00
0.05405405;-0.06028748;776.00
0.18918920;0.02267353;778.00
0.05405405;-0.06661969;776.00
0.05405405;0.10509072;772.00
0.40540540;-0.17618029;774.00
0.05405405;-0.06088963;776.00
0.27027026;-0.32210135;776.00
0.05405405;0.09683321;774.00
0.27027026;0.05746908;778.00
0.08108108;-0.07765642;778.00
0.05405405;0.07903524;780.00
0.08108108;-0.02985874;774.00
0.10810811;-0.36881542;776.00
0.08108108;0.04827816;778.00
0.29729730;0.31863198;778.00
0.16216215;-0.12876290;778.00
0.24324325;0.25614694;776.00
