Real;Predicted;Time (us)
0.35135135;0.34014708;10.00
0.05405405;0.01570118;12.00
0.02702703;-0.08361902;12.00
0.08108108;-0.21914156;10.00
0.02702703;-0.02294573;10.00
0.32432431;-0.33085385;12.00
0.05405405;0.16228971;10.00
0.05405405;-0.12757395;12.00
0.02702703;0.01576061;12.00
0.40540540;0.21132499;12.00
0.08108108;0.41059729;10.00
0.05405405;0.42803398;12.00
0.16216215;-0.43087089;10.00
0.05405405;0.12295086;12.00
0.16216215;-0.01444779;12.00
0.02702703;-0.16507763;12.00
0.05405405;0.10481321;12.00
0.05405405;0.01846038;12.00
0.05405405;0.12290273;12.00
0.13513514;0.02792258;12.00
0.10810811;0.11075616;10.00
0.05405405;-0.18591110;12.00
0.02702703;0.08573049;10.00
0.35135135;-0.22666948;12.00
0.40540540;-0.25675315;12.00
0.05405405;0.03864732;12.00
0.32432431;-0.47250754;10.00
0.21621622;0.10324804;12.00
0.10810811;-0.02714586;12.00
0.08108108;-0.16751435;12.00
0.24324325;0.36053988;12.00
0.29729730;-0.14676264;12.00
0.05405405;0.08307920;12.00
0.10810811;0.19180214;10.00
0.10810811;0.13111632;12.00
0.05405405;0.13011189;10.00
0.40540540;0.32167321;12.00
0.08108108;0.12839468;12.00
0.32432431;-0.12368403;12.00
0.05405405;0.11138854;10.00
0.10810811;-0.13736877;12.00
0.08108108;-0.11965307;12.00
0.40540540;0.37896690;12.00
0.05405405;-0.19386318;12.00
0.16216215;0.01914670;10.00
0.05405405;-0.20487753;12.00
0.29729730;0.38224903;12.00
0.05405405;0.11493685;10.00
0.05405405;0.09924394;12.00
0.05405405;0.18140483;12.00
0.37837839;0.03974563;10.00
0.05405405;0.15129827;12.00
0.45945945;0.47091159;12.00
0.27027026;-0.22358535;12.00
0.10810811;-0.15036754;12.00
0.05405405;0.08307920;12.00
0.27027026;0.27724826;12.00
0.43243244;-0.30927896;12.00
0.05405405;0.21569613;10.00
0.05405405;0.24316411;12.00
0.40540540;-0.32222113;12.00
0.08108108;0.00404478;12.00
0.05405405;0.11178596;12.00
0.08108108;0.12799689;12.00
0.08108108;0.23900750;12.00
0.10810811;0.06149021;12.00
0.40540540;0.31327185;10.00
0.10810811;0.06856359;12.00
0.24324325;-0.35770077;12.00
0.05405405;0.11361301;12.00
0.18918920;-0.41743782;12.00
0.08108108;0.31252787;12.00
0.02702703;0.07218640;12.00
0.13513514;-0.00787054;12.00
0.24324325;0.20800410;12.00
0.05405405;0.29705608;12.00
0.02702703;0.14958918;12.00
0.05405405;0.51711571;12.00
0.27027026;0.21531507;12.00
0.29729730;-0.28873104;10.00
0.08108108;0.12999345;12.00
0.05405405;-0.00581792;12.00
0.05405405;-0.14733826;12.00
0.51351351;0.36893842;12.00
0.05405405;0.09012771;10.00
0.43243244;-0.32122737;12.00
0.08108108;0.15383367;12.00
0.18918920;0.04148864;12.00
0.05405405;0.11989161;12.00
0.05405405;0.11316274;10.00
0.40540540;0.47195488;10.00
0.16216215;0.17028843;10.00
0.08108108;0.26884586;12.00
0.10810811;0.19047581;12.00
0.05405405;0.05309015;12.00
0.08108108;-0.24272656;12.00
0.08108108;-0.23450825;12.00
0.32432431;0.19032973;12.00
0.18918920;-0.17361695;12.00
0.02702703;0.10311320;12.00
0.08108108;0.15245420;12.00
0.29729730;0.29788694;12.00
0.08108108;0.12025385;12.00
0.43243244;-0.37847948;12.00
0.08108108;0.03331205;12.00
0.24324325;0.15770416;12.00
0.64864868;-0.34600508;12.00
0.05405405;0.13336538;12.00
0.10810811;-0.02042882;12.00
0.27027026;-0.47155660;16.00
0.13513514;-0.19216691;12.00
0.16216215;-0.13788322;12.00
0.29729730;-0.55885226;10.00
0.16216215;-0.16845120;10.00
0.37837839;0.29303265;12.00
0.05405405;0.09121628;10.00
0.02702703;-0.19988737;12.00
0.08108108;-0.24219148;12.00
0.16216215;0.02726236;10.00
0.37837839;-0.42994720;12.00
0.02702703;-0.19298114;10.00
0.29729730;0.28934008;12.00
0.16216215;0.00735169;12.00
0.37837839;-0.19374169;12.00
0.05405405;0.18471408;10.00
0.08108108;-0.18895593;12.00
0.05405405;0.18330510;12.00
0.05405405;-0.01400418;12.00
0.08108108;0.33429798;12.00
0.18918920;0.39916065;12.00
0.08108108;0.15061884;10.00
0.45945945;0.46665934;12.00
0.24324325;-0.31998345;12.00
0.05405405;-0.06367951;12.00
0.05405405;0.12985855;12.00
0.08108108;0.18014479;12.00
0.16216215;0.25914335;12.00
0.08108108;0.17348567;12.00
0.16216215;-0.39581528;10.00
0.05405405;0.00434222;12.00
0.16216215;0.27447033;12.00
0.24324325;0.13888478;12.00
0.51351351;0.38728380;12.00
0.08108108;0.13654368;12.00
0.40540540;-0.33807859;12.00
0.05405405;-0.10681671;12.00
0.48648649;-0.24076620;10.00
0.05405405;0.19132693;10.00
0.13513514;0.06738158;12.00
0.35135135;-0.20363204;10.00
0.13513514;0.12776326;12.00
0.10810811;-0.36257130;12.00
0.05405405;0.12374553;12.00
0.08108108;0.13304333;12.00
0.29729730;-0.28826255;12.00
0.08108108;0.16548713;12.00
0.08108108;0.20836341;12.00
0.18918920;-0.21245733;12.00
0.02702703;0.21971756;12.00
0.05405405;0.05083079;12.00
0.08108108;0.16760787;12.00
0.21621622;-0.27419823;12.00
0.05405405;-0.01783182;10.00
0.08108108;0.19570109;10.00
0.05405405;0.18026567;10.00
0.18918920;-0.22276184;12.00
0.05405405;-0.08415391;12.00
0.02702703;-0.10469416;12.00
0.05405405;0.14037970;12.00
0.13513514;0.05619870;12.00
0.08108108;0.18954317;12.00
0.32432431;0.44750318;10.00
0.32432431;-0.36796105;10.00
0.05405405;0.10230698;12.00
0.37837839;-0.27542761;12.00
0.05405405;0.10355350;12.00
0.05405405;0.06926714;10.00
0.08108108;0.12962086;12.00
0.05405405;0.08123162;10.00
0.10810811;0.09911478;12.00
0.05405405;0.17149253;12.00
0.05405405;0.00398092;8.00
0.27027026;-0.05418341;12.00
0.18918920;-0.28957632;16.00
0.18918920;0.14398186;12.00
0.05405405;0.14477935;12.00
0.05405405;0.10521028;8.00
0.10810811;-0.11748260;12.00
0.21621622;0.12192346;12.00
0.05405405;-0.07653961;12.00
0.05405405;0.14490871;12.00
0.05405405;0.14386180;12.00
0.10810811;0.04452897;12.00
0.05405405;0.12430296;12.00
0.94594598;-0.47488648;8.00
0.05405405;0.08968411;8.00
0.35135135;-0.61477548;12.00
0.05405405;0.16656440;12.00
0.05405405;0.15970069;12.00
0.08108108;0.18421429;12.00
0.21621622;0.00891213;12.00
0.37837839;-0.53594762;12.00
0.37837839;0.23804869;12.00
0.18918920;-0.03338557;12.00
0.05405405;-0.10652652;8.00
0.08108108;-0.09478162;12.00
0.08108108;-0.11598057;12.00
0.24324325;0.10005401;12.00
0.18918920;0.14386180;12.00
0.08108108;0.19532599;12.00
0.10810811;-0.03569921;12.00
0.02702703;-0.20417762;12.00
0.10810811;0.13498218;12.00
0.10810811;0.03549265;12.00
0.05405405;0.14624798;12.00
0.05405405;0.25764740;16.00
0.08108108;0.44908595;12.00
0.08108108;0.13145381;12.00
0.05405405;0.14764565;8.00
0.43243244;-0.04285593;12.00
0.05405405;0.11556255;12.00
0.05405405;0.28326780;12.00
0.29729730;-0.12597519;16.00
0.37837839;-0.39699021;12.00
0.02702703;-0.18903293;12.00
0.32432431;0.43013716;12.00
0.08108108;0.11804035;12.00
0.05405405;0.11205040;8.00
0.13513514;-0.05900003;12.00
0.02702703;0.04595226;12.00
0.05405405;0.15530102;12.00
0.05405405;0.12624405;8.00
0.05405405;0.36237314;12.00
0.05405405;0.04227034;12.00
0.05405405;-0.09007216;8.00
0.27027026;-0.46309513;8.00
0.13513514;0.01317828;12.00
0.18918920;0.07349980;12.00
0.45945945;0.49313733;12.00
0.29729730;-0.15199450;12.00
0.27027026;-0.36750025;12.00
0.05405405;-0.15646164;12.00
0.21621622;-0.19307396;12.00
0.21621622;-0.00438835;8.00
0.40540540;-0.33551791;12.00
0.05405405;0.35245183;12.00
0.05405405;0.17372319;12.00
0.05405405;0.10016395;12.00
0.05405405;0.19132693;12.00
0.05405405;-0.10544759;8.00
0.35135135;0.23117498;16.00
0.05405405;0.00891899;16.00
0.05405405;-0.15952887;8.00
0.18918920;-0.00946707;12.00
0.08108108;-0.04536483;12.00
0.08108108;0.13497011;16.00
0.35135135;-0.06012131;16.00
0.05405405;0.07720293;12.00
0.35135135;0.01234978;12.00
0.05405405;0.13330656;12.00
0.18918920;-0.21367350;12.00
0.05405405;0.26347101;12.00
0.02702703;-0.10712258;8.00
0.13513514;0.23825118;16.00
0.16216215;0.24144965;12.00
0.02702703;0.05123485;12.00
0.08108108;0.02499079;8.00
0.05405405;0.28221911;12.00
0.13513514;0.14687137;12.00
0.45945945;0.42685324;12.00
0.32432431;-0.42305213;12.00
0.10810811;-0.12575381;12.00
0.32432431;0.18267074;16.00
0.08108108;0.12686485;12.00
0.05405405;0.22941850;12.00
0.05405405;0.15824616;12.00
0.02702703;-0.22927035;12.00
0.02702703;0.05332777;12.00
0.08108108;0.56758994;12.00
0.05405405;0.13696499;8.00
0.54054052;0.47102326;12.00
0.21621622;0.10765456;12.00
0.05405405;-0.01270561;12.00
0.40540540;0.08582815;12.00
0.05405405;0.11371347;12.00
0.08108108;-0.30364802;12.00
0.05405405;0.08804921;12.00
0.08108108;-0.00415324;16.00
0.21621622;-0.17323095;12.00
0.16216215;-0.43084460;16.00
0.10810811;-0.22713941;12.00
0.05405405;-0.12114029;12.00
0.08108108;0.12261336;12.00
0.08108108;0.16760787;16.00
0.08108108;0.20684227;12.00
0.21621622;0.24536514;12.00
0.13513514;-0.35796922;16.00
0.24324325;0.18846579;12.00
0.45945945;-0.30064183;12.00
0.13513514;0.29229942;12.00
0.08108108;0.22180271;8.00
0.05405405;0.27107126;12.00
0.21621622;-0.44635785;12.00
0.05405405;-0.14059496;12.00
0.24324325;-0.21998787;12.00
0.16216215;-0.38707718;8.00
0.21621622;-0.44019565;12.00
0.35135135;-0.50888878;12.00
0.08108108;0.14764565;12.00
0.08108108;0.17812929;8.00
0.05405405;0.23900750;12.00
0.02702703;0.15192775;12.00
0.05405405;0.07850987;12.00
0.29729730;-0.28663856;12.00
0.13513514;0.21222031;12.00
0.37837839;-0.39842045;12.00
0.05405405;0.13604100;12.00
0.05405405;-0.12625122;12.00
0.10810811;-0.13921039;12.00
0.05405405;0.07643086;12.00
0.05405405;0.12997666;12.00
0.10810811;-0.22981028;12.00
0.27027026;-0.34278402;16.00
0.24324325;-0.41532692;16.00
0.10810811;0.14491495;12.00
0.05405405;0.13140562;12.00
0.24324325;0.20613872;8.00
0.08108108;0.13794161;12.00
0.08108108;0.15179375;12.00
0.05405405;0.42256027;16.00
0.08108108;-0.07468484;12.00
0.08108108;0.14693566;12.00
0.02702703;-0.06653133;12.00
0.05405405;0.23500794;12.00
0.08108108;0.19532599;12.00
0.05405405;0.08123162;12.00
0.21621622;-0.10196490;8.00
0.05405405;0.23500794;8.00
0.29729730;-0.28663856;12.00
0.35135135;-0.19436584;12.00
0.43243244;0.29921135;12.00
0.27027026;0.28535143;12.00
0.21621622;0.22330114;12.00
0.10810811;0.04343509;12.00
0.08108108;0.14852175;12.00
0.40540540;-0.16011828;12.00
0.08108108;-0.26864001;12.00
0.10810811;0.17293181;12.00
0.05405405;0.10521028;12.00
0.51351351;0.46770349;12.00
0.27027026;-0.32701272;8.00
0.08108108;0.07159418;12.00
0.16216215;-0.37570867;12.00
0.05405405;0.13125236;12.00
0.13513514;0.07757720;12.00
0.05405405;-0.11275288;16.00
0.05405405;0.10946152;12.00
0.05405405;0.01748819;12.00
0.29729730;0.21915579;12.00
0.02702703;0.12443726;12.00
0.08108108;0.12752406;16.00
0.67567569;0.50822890;12.00
0.16216215;-0.41138959;12.00
0.05405405;0.15179375;12.00
0.24324325;-0.36103275;12.00
0.08108108;0.05505000;12.00
0.10810811;0.07396438;12.00
0.21621622;-0.25070980;12.00
0.05405405;0.11899998;8.00
0.05405405;-0.24789487;12.00
0.35135135;-0.33960834;12.00
0.08108108;0.10777190;12.00
0.05405405;0.12567304;12.00
0.05405405;0.07810712;12.00
0.05405405;0.08770920;12.00
0.29729730;0.25582734;16.00
0.10810811;-0.04305488;12.00
0.05405405;-0.12345452;12.00
0.05405405;0.23782797;12.00
0.48648649;0.44115013;8.00
0.45945945;0.35298982;12.00
0.08108108;-0.28498179;12.00
0.05405405;0.06249530;12.00
0.75675678;-0.39883980;12.00
0.05405405;0.12834582;12.00
0.02702703;0.17136055;12.00
0.21621622;-0.10765592;16.00
0.08108108;-0.21035498;12.00
0.21621622;0.16488169;12.00
0.16216215;-0.17123668;12.00
0.05405405;0.14831950;12.00
0.16216215;-0.27605221;8.00
0.10810811;-0.22355589;12.00
0.05405405;0.12887779;12.00
0.18918920;0.36594039;12.00
0.02702703;0.01432136;12.00
0.05405405;0.22252609;12.00
0.08108108;0.11796446;12.00
0.16216215;0.10299511;16.00
0.29729730;-0.11587635;12.00
0.27027026;0.15166467;8.00
0.08108108;0.31252787;12.00
0.08108108;0.12527561;12.00
0.05405405;0.08973421;8.00
0.08108108;0.14542627;12.00
0.54054052;0.50770319;12.00
0.43243244;0.38394192;12.00
0.05405405;0.42803398;12.00
0.05405405;0.08785599;12.00
0.08108108;0.15177515;8.00
0.35135135;0.23695618;12.00
0.37837839;-0.11074374;16.00
0.02702703;0.06481212;12.00
0.24324325;-0.43813565;12.00
0.21621622;0.17852861;12.00
0.05405405;-0.18743171;12.00
0.54054052;0.00422530;12.00
0.05405405;0.10749219;8.00
0.24324325;0.21050985;12.00
0.05405405;-0.12114029;12.00
0.08108108;0.18330510;12.00
0.05405405;0.23500794;8.00
0.08108108;0.12284404;12.00
0.32432431;-0.15537842;12.00
0.21621622;0.03977751;12.00
0.18918920;0.16440669;12.00
0.02702703;0.20761633;8.00
0.13513514;-0.37087804;12.00
0.13513514;-0.38707718;16.00
0.08108108;0.41059729;12.00
0.05405405;0.12456565;8.00
0.08108108;0.16202371;12.00
0.05405405;0.13569516;12.00
0.13513514;0.16464129;8.00
0.10810811;0.16192038;8.00
0.05405405;0.12567304;12.00
0.05405405;0.12333926;12.00
0.18918920;-0.48437938;12.00
0.05405405;0.14477935;8.00
0.56756759;0.45560774;12.00
0.08108108;0.11672401;8.00
0.05405405;0.13013682;12.00
0.08108108;0.03931756;8.00
0.05405405;-0.25290620;12.00
0.37837839;0.28614581;12.00
0.05405405;0.08076064;8.00
0.05405405;0.24903481;12.00
0.05405405;0.28221911;12.00
0.02702703;-0.13449818;8.00
0.18918920;-0.08967289;12.00
0.05405405;0.11898489;12.00
0.32432431;0.02238720;8.00
0.54054052;-0.25021368;12.00
0.08108108;0.20836341;12.00
0.05405405;0.49504155;12.00
0.05405405;0.12025939;8.00
0.08108108;0.16760787;8.00
0.37837839;-0.37352762;12.00
0.05405405;-0.04015816;8.00
0.05405405;0.36237314;12.00
0.10810811;0.05159945;12.00
0.08108108;-0.11092409;12.00
0.10810811;-0.21252169;16.00
0.10810811;0.20919825;12.00
0.13513514;0.18913418;12.00
0.35135135;-0.14030337;12.00
0.24324325;-0.26423413;12.00
0.05405405;0.15381509;8.00
0.08108108;0.12454040;8.00
0.24324325;0.35676908;8.00
0.05405405;0.13696499;12.00
0.05405405;0.13891511;12.00
0.08108108;0.06379174;8.00
0.27027026;0.31577149;12.00
0.08108108;-0.17043547;12.00
0.08108108;0.37844816;12.00
0.05405405;0.08236386;8.00
0.05405405;0.15530102;12.00
0.18918920;-0.23147602;12.00
0.05405405;0.05836632;16.00
0.45945945;0.33972347;12.00
0.35135135;-0.09695835;12.00
0.18918920;-0.50223207;12.00
0.40540540;-0.10519155;12.00
0.16216215;-0.47140884;8.00
0.05405405;0.28819525;12.00
0.32432431;0.26831779;8.00
0.08108108;0.12646693;12.00
0.27027026;0.44539875;12.00
0.05405405;0.15179375;12.00
0.37837839;-0.36264151;8.00
0.05405405;0.35785678;12.00
0.24324325;-0.36644566;12.00
0.24324325;0.66381776;12.00
0.05405405;-0.16662399;8.00
0.08108108;0.12374553;16.00
0.10810811;0.13264543;12.00
0.08108108;-0.20237125;16.00
0.29729730;0.12604344;12.00
0.05405405;0.11178596;8.00
0.62162161;0.49931562;12.00
0.05405405;0.43957961;16.00
0.32432431;0.26738951;12.00
0.27027026;-0.27173078;8.00
0.43243244;-0.34303096;12.00
0.08108108;-0.10202640;12.00
0.43243244;0.64102000;12.00
0.05405405;0.11796446;8.00
0.32432431;0.26033211;12.00
0.32432431;-0.36263928;12.00
0.48648649;0.46240827;12.00
0.08108108;0.18732746;8.00
0.16216215;-0.45030057;12.00
0.02702703;0.02023098;12.00
0.18918920;0.22823268;12.00
0.05405405;0.14199658;12.00
0.32432431;0.18418512;12.00
0.02702703;-0.12284335;12.00
0.10810811;-0.19794619;12.00
0.13513514;-0.27183804;12.00
0.05405405;0.12261336;8.00
0.08108108;-0.19545396;12.00
0.16216215;-0.19212909;8.00
0.05405405;0.09319089;12.00
0.43243244;0.32023203;12.00
0.05405405;0.08468813;8.00
0.05405405;0.08436629;12.00
0.05405405;0.12635098;8.00
0.21621622;-0.40391299;12.00
0.29729730;0.15612093;12.00
0.43243244;0.16759390;12.00
0.18918920;0.25718459;12.00
0.37837839;-0.42346454;12.00
0.05405405;0.15179375;12.00
0.02702703;0.05123485;8.00
0.05405405;0.15824616;12.00
0.05405405;0.12839468;12.00
0.05405405;0.10946152;12.00
0.32432431;0.01821652;8.00
0.13513514;-0.32871252;16.00
0.05405405;0.04156082;8.00
0.32432431;-0.55735344;12.00
0.05405405;-0.15348612;16.00
0.37837839;-0.13771208;12.00
0.16216215;0.26720253;12.00
0.08108108;0.14764565;12.00
0.10810811;0.14917910;16.00
0.43243244;0.31896514;12.00
0.27027026;-0.43798816;12.00
0.05405405;0.16659908;12.00
0.05405405;0.35076922;16.00
0.08108108;-0.18929903;12.00
0.43243244;0.33083683;12.00
0.21621622;0.21147425;8.00
0.16216215;-0.17647256;12.00
0.05405405;-0.07768766;12.00
0.18918920;0.20173955;12.00
0.10810811;0.18624116;12.00
0.05405405;-0.17670625;12.00
0.08108108;0.15584333;12.00
0.05405405;0.14477935;12.00
0.24324325;-0.20943251;12.00
0.05405405;0.10906058;16.00
0.16216215;-0.45681071;12.00
0.08108108;-0.03755140;12.00
0.40540540;-0.11883564;12.00
0.02702703;-0.14209101;16.00
0.16216215;-0.22402114;12.00
0.13513514;-0.36097488;12.00
0.05405405;0.27069098;12.00
0.05405405;0.10064484;12.00
0.59459460;0.14319158;12.00
0.05405405;0.02444494;12.00
0.35135135;-0.09695835;12.00
0.08108108;0.00685253;12.00
0.02702703;0.11678258;12.00
0.05405405;0.14650376;16.00
0.05405405;0.15948717;12.00
0.13513514;0.21660845;12.00
0.05405405;-0.02639411;12.00
0.08108108;0.13344003;16.00
0.08108108;-0.25211927;12.00
0.64864868;-0.55232906;12.00
0.35135135;-0.12575716;12.00
0.27027026;-0.23570904;12.00
0.10810811;0.36224577;12.00
0.05405405;-0.21954837;12.00
0.05405405;0.27912477;12.00
0.05405405;0.11949406;12.00
0.05405405;0.14828692;12.00
0.27027026;-0.51568192;12.00
0.05405405;-0.10727312;16.00
0.24324325;0.24504596;12.00
0.05405405;-0.10179738;12.00
0.32432431;0.43103307;12.00
0.37837839;0.38603002;12.00
0.32432431;-0.20591170;12.00
0.05405405;0.17376395;12.00
0.05405405;0.12567304;12.00
0.29729730;-0.21561550;12.00
0.43243244;0.40512425;12.00
0.21621622;-0.45663059;12.00
0.45945945;0.33445424;16.00
0.05405405;0.11603890;12.00
0.40540540;-0.32822934;12.00
0.08108108;-0.19919436;8.00
0.51351351;0.35895202;12.00
0.05405405;0.18113726;12.00
0.13513514;-0.28491390;12.00
0.27027026;0.22060670;12.00
0.05405405;0.09472337;12.00
0.40540540;0.51999390;12.00
0.02702703;0.00565203;12.00
0.05405405;0.10383472;8.00
0.13513514;-0.42027137;8.00
0.08108108;0.13264543;12.00
0.40540540;-0.38033369;12.00
0.24324325;-0.27758127;12.00
0.05405405;0.09344459;12.00
0.05405405;-0.15022962;12.00
0.05405405;-0.14785935;12.00
0.51351351;0.44532979;8.00
0.40540540;-0.13246086;12.00
0.05405405;-0.10872373;12.00
0.05405405;0.11205040;12.00
0.29729730;-0.17480505;12.00
0.32432431;0.25519469;12.00
0.21621622;-0.47437546;12.00
0.02702703;0.08225750;8.00
0.08108108;0.14558379;8.00
0.54054052;0.34904781;12.00
0.40540540;-0.56472206;8.00
0.24324325;0.65409279;12.00
0.05405405;0.11221693;12.00
0.21621622;-0.03860829;8.00
0.08108108;0.14505237;12.00
0.08108108;0.13101666;16.00
0.05405405;0.04164995;12.00
0.21621622;0.62764037;12.00
0.37837839;-0.57009089;12.00
0.05405405;0.24885021;12.00
0.02702703;-0.18324505;12.00
0.10810811;0.16497958;12.00
0.05405405;0.02880337;12.00
0.08108108;0.13032170;12.00
0.05405405;0.04413132;12.00
0.08108108;-0.04432033;12.00
0.18918920;0.36706138;12.00
0.05405405;0.16616662;12.00
0.29729730;-0.40708742;8.00
0.05405405;0.44681782;12.00
0.08108108;0.16901647;12.00
0.27027026;-0.34557337;16.00
0.05405405;0.09090775;12.00
0.21621622;-0.39666000;12.00
0.05405405;-0.15023036;16.00
0.16216215;-0.15142669;12.00
0.05405405;-0.19068763;12.00
0.21621622;0.27493474;8.00
0.02702703;0.16701043;12.00
0.05405405;0.10357590;12.00
0.27027026;0.53552037;12.00
0.37837839;-0.38201019;12.00
0.05405405;0.44084629;8.00
0.13513514;0.09454080;12.00
0.10810811;-0.14935338;12.00
0.05405405;-0.10130569;12.00
0.05405405;0.12567304;12.00
0.05405405;0.11685982;16.00
0.18918920;-0.43548223;12.00
0.05405405;0.05872248;8.00
0.37837839;0.28287303;8.00
0.35135135;0.24520926;12.00
0.29729730;0.17017838;12.00
0.05405405;0.23588699;12.00
0.24324325;-0.33460951;12.00
0.05405405;-0.08444621;12.00
0.10810811;-0.22013028;12.00
0.08108108;-0.18479437;12.00
0.43243244;0.33130851;12.00
0.45945945;0.65411997;12.00
0.05405405;0.09972052;8.00
0.05405405;0.08973421;12.00
0.51351351;0.30460337;12.00
0.29729730;-0.05492618;12.00
0.32432431;-0.30496946;8.00
0.27027026;0.20613872;8.00
0.08108108;0.29068637;12.00
0.05405405;-0.04259704;8.00
0.27027026;0.01469284;12.00
0.02702703;0.05505000;12.00
0.02702703;0.21150641;16.00
0.02702703;-0.16809633;12.00
0.08108108;-0.27230674;12.00
0.05405405;-0.23668584;12.00
0.05405405;0.02531172;12.00
0.24324325;0.16768068;12.00
0.10810811;-0.26341963;12.00
0.08108108;-0.22815537;12.00
0.29729730;0.26904035;8.00
0.05405405;-0.16805667;12.00
0.08108108;0.41059729;12.00
0.45945945;0.43013337;12.00
0.05405405;0.07170419;12.00
0.08108108;-0.10159777;12.00
0.16216215;0.28732327;12.00
0.08108108;-0.17852756;12.00
0.18918920;0.18301265;12.00
0.08108108;0.37844816;12.00
0.08108108;0.12646693;12.00
0.05405405;0.11722428;12.00
0.16216215;-0.20047292;8.00
0.02702703;0.08021390;12.00
0.05405405;0.11524294;12.00
0.24324325;-0.28082925;12.00
0.21621622;-0.00180523;16.00
0.37837839;-0.47535259;12.00
0.29729730;-0.36139590;16.00
0.02702703;-0.18425573;12.00
0.05405405;-0.05905383;12.00
0.05405405;-0.26956180;8.00
0.18918920;0.18876217;8.00
0.24324325;0.47659171;12.00
0.08108108;0.12952685;12.00
0.08108108;0.13111632;12.00
0.08108108;-0.01784499;8.00
0.05405405;-0.00110392;12.00
0.05405405;0.14116476;12.00
0.05405405;-0.07996551;12.00
0.05405405;0.22252609;12.00
0.05405405;-0.19260557;12.00
0.10810811;-0.19218379;12.00
0.05405405;0.19428310;16.00
0.27027026;0.10065442;12.00
0.35135135;-0.18020287;12.00
0.05405405;0.13257594;16.00
0.29729730;-0.19293594;12.00
0.21621622;0.36836475;12.00
0.05405405;-0.00843805;12.00
0.02702703;-0.03429385;12.00
0.08108108;0.01916053;8.00
0.05405405;0.15179375;16.00
0.08108108;-0.21019624;12.00
0.37837839;0.54137123;12.00
0.08108108;0.15798013;16.00
0.05405405;-0.18580388;12.00
0.40540540;-0.27853188;12.00
0.08108108;0.14828692;12.00
0.13513514;-0.34979525;12.00
0.08108108;0.16237070;12.00
0.05405405;0.11138854;12.00
0.18918920;-0.49083740;12.00
0.08108108;0.15179375;16.00
0.05405405;-0.14814681;12.00
0.08108108;-0.23530085;12.00
0.05405405;0.46289265;12.00
0.05405405;0.15160537;12.00
0.05405405;-0.00771167;12.00
0.10810811;0.18865483;12.00
0.05405405;0.23500794;12.00
0.21621622;0.06253273;12.00
0.13513514;0.03725131;12.00
0.16216215;0.10199688;8.00
0.70270270;0.07842294;12.00
0.05405405;0.09774894;8.00
0.08108108;0.12943842;12.00
0.05405405;0.07811250;12.00
0.08108108;0.37844816;12.00
0.18918920;0.35781994;12.00
0.48648649;-0.31678560;12.00
0.45945945;-0.43590331;12.00
0.05405405;0.08521774;12.00
0.05405405;0.10335131;12.00
0.13513514;0.34848014;12.00
0.05405405;-0.17831677;12.00
0.18918920;0.12576634;8.00
0.05405405;0.16122974;8.00
0.32432431;-0.04294199;12.00
0.05405405;0.11178596;12.00
0.05405405;-0.24136999;12.00
0.05405405;0.09398580;12.00
0.29729730;-0.00992899;12.00
0.05405405;0.07267466;12.00
0.32432431;0.06040554;16.00
0.08108108;0.06280996;12.00
0.37837839;-0.09069595;16.00
0.05405405;0.11493685;12.00
0.05405405;0.17833686;8.00
0.18918920;-0.29742002;12.00
0.02702703;0.19411796;16.00
0.02702703;0.09326512;12.00
0.05405405;0.12430296;12.00
0.91891891;-0.48641604;8.00
0.45945945;-0.60369396;12.00
0.37837839;-0.25894564;12.00
0.05405405;-0.19391654;8.00
0.29729730;-0.22769105;12.00
0.05405405;-0.06106554;12.00
0.05405405;0.17104629;8.00
0.35135135;0.30828696;12.00
0.27027026;0.14043926;12.00
0.05405405;0.12028892;12.00
0.02702703;-0.14059418;12.00
0.05405405;0.16915007;12.00
0.13513514;-0.29794231;8.00
0.21621622;-0.10765592;8.00
0.35135135;0.26284894;12.00
0.08108108;-0.00085384;12.00
0.24324325;0.03228889;8.00
0.05405405;0.17333700;12.00
0.72972971;-0.34781513;16.00
0.05405405;0.05557426;12.00
0.08108108;0.11989161;12.00
0.05405405;0.12872672;12.00
0.29729730;0.24097921;12.00
0.05405405;0.07032122;16.00
0.29729730;0.19999291;12.00
0.05405405;0.18774192;12.00
0.05405405;0.12142156;12.00
0.37837839;-0.10110460;16.00
0.40540540;0.44959193;12.00
0.05405405;0.11756716;12.00
0.08108108;-0.25522834;12.00
0.05405405;0.19369440;12.00
0.16216215;0.12865749;8.00
0.10810811;0.14732724;12.00
0.10810811;-0.22726406;12.00
0.16216215;-0.26660952;8.00
0.08108108;0.17581624;12.00
0.51351351;-0.25061592;12.00
0.51351351;0.47685349;16.00
0.05405405;0.10745264;12.00
0.27027026;-0.23685303;12.00
0.05405405;-0.08959793;12.00
0.05405405;0.03911160;12.00
0.05405405;0.19917181;12.00
0.02702703;-0.17103851;12.00
0.24324325;-0.34699780;16.00
0.05405405;0.10713717;12.00
0.37837839;0.09645846;12.00
0.40540540;0.34732786;8.00
0.08108108;0.26884586;12.00
0.08108108;-0.28313142;12.00
0.05405405;-0.18743171;8.00
0.05405405;0.15393634;12.00
0.21621622;-0.31680772;12.00
0.10810811;-0.05177255;12.00
0.37837839;-0.35096693;12.00
0.05405405;0.35535645;12.00
0.05405405;0.13145381;12.00
0.05405405;0.10362105;12.00
0.16216215;-0.01957080;8.00
0.29729730;-0.39979911;8.00
0.10810811;0.05012173;12.00
